#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
54 0.324611 8.98343 661.66 3.93375 5.04969 0.33991 4.67023e+07 2.8545e+08 2.88154e+06 147320 668600 160648 4.49592e+06 0.000492035 3.73907e+13 1.16782e+13 0 0 2324.71 171981 0.0727883 5.38485 0.0081025 0.00813839 11.75
55 0.33991 8.96779 646.795 3.91919 5.0486 0.355929 5.11564e+07 3.08101e+08 3.15792e+06 163000 643485 164736 4.7445e+06 0.000521621 3.72732e+13 1.16415e+13 0 0 2544.13 185053 0.0726494 5.28434 0.00810115 0.00817003 11.75
56 0.355929 8.95148 631.832 3.90401 5.04746 0.372704 5.60327e+07 3.32362e+08 3.46046e+06 180325 619215 168911 5.00604e+06 0.000553029 3.71506e+13 1.16032e+13 0 0 2784.02 198985 0.0725046 5.1822 0.00809974 0.00820186 11.75
57 0.372704 8.93446 616.782 3.88819 5.04627 0.390269 6.13708e+07 3.5833e+08 3.79163e+06 199462 595764 173173 5.28113e+06 0.000586371 3.70226e+13 1.15632e+13 0 0 3046.26 213817 0.0723537 5.0785 0.00809827 0.00823386 11.75
58 0.390269 8.91672 601.659 3.8717 5.04502 0.408662 6.72141e+07 3.86105e+08 4.1541e+06 220600 573106 177523 5.57041e+06 0.000621771 3.68891e+13 1.15215e+13 0 0 3332.9 229590 0.0721964 4.97331 0.00809675 0.00826599 11.75
59 0.408662 8.89821 586.478 3.85451 5.0437 0.427921 7.36098e+07 4.15791e+08 4.55079e+06 243942 551215 181961 5.87453e+06 0.000645849 3.67498e+13 1.1478e+13 0 0 3646.15 246345 0.0720325 4.86672 0.00809516 0.00829821 11.75
60 0.427921 8.87892 571.251 3.8366 5.04232 0.448088 8.06095e+07 4.47497e+08 4.98491e+06 269714 530069 186488 6.19419e+06 0.000684949 3.66046e+13 1.14327e+13 0 0 3988.45 264122 0.0718617 4.75881 0.00809351 0.0083305 11.75
61 0.448088 8.85882 555.994 3.81795 5.04087 0.469206 8.82697e+07 4.81333e+08 5.45994e+06 298163 509642 191106 6.53007e+06 0.00072648 3.64531e+13 1.13854e+13 0 0 4362.42 282963 0.0716838 4.64968 0.0080918 0.00836282 11.75
62 0.469206 8.83787 540.722 3.79852 5.03935 0.491319 9.66519e+07 5.17414e+08 5.9797e+06 329564 489914 195814 6.88291e+06 0.000770591 3.62952e+13 1.13361e+13 0 0 4770.94 302905 0.0714985 4.53942 0.00809002 0.00839512 11.75
63 0.491319 8.81605 525.449 3.7783 5.03775 0.514474 1.05823e+08 5.55859e+08 6.54833e+06 364214 470862 200613 7.25347e+06 0.000812559 3.61307e+13 1.12847e+13 0 0 5217.12 323988 0.0713056 4.42815 0.00808817 0.00842736 11.75
64 0.514474 8.79331 510.192 3.75725 5.03607 0.538721 1.15857e+08 5.96788e+08 7.17039e+06 402444 452464 205504 7.64251e+06 0.000878824 3.59592e+13 1.12311e+13 0 0 5704.35 346247 0.0711049 4.31598 0.00808624 0.00845951 11.75
65 0.538721 8.76965 494.966 3.73534 5.0343 0.56411 1.26834e+08 6.40328e+08 7.85081e+06 444614 434700 210486 8.05085e+06 0.000950479 3.57805e+13 1.11753e+13 0 0 6236.32 369715 0.070896 4.20302 0.00808425 0.00849152 11.75
66 0.56411 8.745 479.788 3.71255 5.03245 0.590696 1.3884e+08 6.86604e+08 8.59499e+06 491122 417549 215561 8.4793e+06 0.00102796 3.55943e+13 1.11172e+13 0 0 6817.03 394426 0.0706787 4.08939 0.00808218 0.00852333 11.75
67 0.590696 8.71936 464.672 3.68886 5.0305 0.618534 1.51972e+08 7.35746e+08 9.40883e+06 542402 400994 220727 8.92873e+06 0.00111175 3.54005e+13 1.10566e+13 0 0 7450.83 420406 0.0704527 3.97523 0.00808004 0.00855491 11.75
68 0.618534 8.69268 449.636 3.66422 5.02846 0.647685 1.66332e+08 7.87885e+08 1.02987e+07 598934 385014 225986 9.40002e+06 0.00123791 3.51987e+13 1.09936e+13 0 0 8142.43 447681 0.0702178 3.86067 0.00807781 0.0085862 11.75
69 0.647685 8.66492 434.695 3.63861 5.02631 0.678209 1.82034e+08 8.43156e+08 1.12717e+07 661241 369591 231337 9.89405e+06 0.00140291 3.49887e+13 1.0928e+13 0 0 8896.95 476272 0.0699737 3.74583 0.00807551 0.00861715 11.75
70 0.678209 8.63607 419.865 3.61201 5.02405 0.710172 1.99201e+08 9.01691e+08 1.23354e+07 729898 354709 236780 1.04118e+07 0.00158942 3.47701e+13 1.08597e+13 0 0 9719.95 506195 0.06972 3.63087 0.00807312 0.00864771 11.75
71 0.710172 8.60607 405.163 3.58439 5.02168 0.743642 2.17967e+08 9.63626e+08 1.3498e+07 805536 340349 242315 1.09541e+07 0.00180017 3.45428e+13 1.07887e+13 0 0 10617.4 537461 0.0694566 3.51593 0.00807065 0.00867782 11.75
72 0.743642 8.5749 390.603 3.5557 5.01919 0.778689 2.38479e+08 1.0291e+09 1.47687e+07 888845 326495 247941 1.1522e+07 0.0020382 3.43063e+13 1.07149e+13 0 0 11595.9 570075 0.069183 3.40115 0.00806809 0.00870742 11.75
73 0.778689 8.54251 376.201 3.52594 5.01658 0.815387 2.60895e+08 1.09824e+09 1.61573e+07 980581 313131 253658 1.21165e+07 0.00234335 3.40605e+13 1.06381e+13 0 0 12662.5 604036 0.0688992 3.28667 0.00806544 0.00873647 11.75
74 0.815387 8.50889 361.973 3.49506 5.01383 0.853815 2.85389e+08 1.17118e+09 1.76746e+07 1.08157e+06 300241 259464 1.27386e+07 0.00274923 3.38051e+13 1.05583e+13 0 0 13824.8 639336 0.0686047 3.17265 0.00806271 0.00876489 11.75
75 0.853815 8.47399 347.932 3.46305 5.01094 0.894054 3.12148e+08 1.24806e+09 1.93321e+07 1.19273e+06 287812 265360 1.33894e+07 0.00322345 3.35397e+13 1.04754e+13 0 0 15091.2 675958 0.0682993 3.05924 0.00805988 0.00879264 11.75
76 0.894054 8.43778 334.092 3.42987 5.00791 0.936189 3.41379e+08 1.329e+09 2.11426e+07 1.31503e+06 275826 271345 1.40698e+07 0.00377707 3.32641e+13 1.03893e+13 0 0 16470.5 713878 0.0679828 2.94658 0.00805695 0.00881965 11.75
77 0.936189 8.40022 320.468 3.39549 5.00473 0.980311 3.73303e+08 1.41413e+09 2.31199e+07 1.44958e+06 264272 277416 1.4781e+07 0.00442298 3.29779e+13 1.03e+13 0 0 17972.4 753063 0.0676548 2.83482 0.00805393 0.00884586 11.75
78 0.980311 8.36128 307.073 3.3599 5.00138 1.02651 4.08162e+08 1.50357e+09 2.52791e+07 1.59755e+06 253134 283572 1.5524e+07 0.00526476 3.2681e+13 1.02072e+13 0 0 19607.4 793471 0.0673152 2.72411 0.00805082 0.00887121 11.75
79 1.02651 8.32094 293.918 3.32307 4.99787 1.07489 4.4622e+08 1.59744e+09 2.76364e+07 1.76023e+06 242400 289813 1.62999e+07 0.00607698 3.2373e+13 1.01111e+13 0 0 21386.8 835047 0.0669636 2.61459 0.0080476 0.00889565 11.75
80 1.07489 8.27915 281.016 3.28497 4.99418 1.12555 4.87761e+08 1.69585e+09 3.02096e+07 1.93905e+06 232056 296137 1.71098e+07 0.00701045 3.20537e+13 1.00113e+13 0 0 23322.8 877727 0.0665999 2.50641 0.00804429 0.0089191 11.75
81 1.12555 8.2359 268.378 3.24559 4.99031 1.17859 5.33097e+08 1.79891e+09 3.3018e+07 2.13554e+06 222090 302541 1.79548e+07 0.00808253 3.17228e+13 9.90795e+12 0 0 25428.5 921436 0.0662238 2.39971 0.00804087 0.00894152 11.75
82 1.17859 8.19114 256.015 3.2049 4.98625 1.23414 5.82561e+08 1.90669e+09 3.60826e+07 2.35139e+06 212491 309023 1.88361e+07 0.00931297 3.138e+13 9.80088e+12 0 0 27718.1 966089 0.0658351 2.29462 0.00803735 0.00896285 11.75
83 1.23414 8.14486 243.935 3.16288 4.98198 1.2923 6.36519e+08 2.0193e+09 3.9426e+07 2.58844e+06 203245 315581 1.97548e+07 0.0107242 3.1025e+13 9.69002e+12 0 0 30207 1.01159e+06 0.0654336 2.19127 0.00803373 0.00898301 11.75
84 1.2923 8.09704 232.148 3.11953 4.97751 1.35321 6.95366e+08 2.13681e+09 4.30729e+07 2.84868e+06 194343 322213 2.07119e+07 0.0121012 3.06577e+13 9.5753e+12 0 0 32911.5 1.05781e+06 0.0650192 2.08979 0.00803 0.00900196 11.75
85 1.35321 8.04764 220.662 3.07482 4.97282 1.41698 7.5953e+08 2.25929e+09 4.70502e+07 3.13431e+06 185772 328915 2.12106e+07 0.0134661 3.02778e+13 9.45665e+12 0 0 35849.5 1.10465e+06 0.0645916 1.99029 0.00802616 0.00901962 11.75
86 1.41698 7.99664 209.484 3.02875 4.96789 1.48376 8.29472e+08 2.38677e+09 5.13868e+07 3.44769e+06 177522 335685 2.09196e+07 0.0149801 2.98852e+13 9.33401e+12 0 0 39039.9 1.15195e+06 0.0641508 1.89289 0.00802221 0.00903595 11.75
87 1.48376 7.94405 198.62 2.98131 4.96273 1.55369 9.05695e+08 2.5193e+09 5.61143e+07 3.7914e+06 169583 342520 2.06326e+07 0.0166588 2.94795e+13 9.20732e+12 0 0 42503.3 1.19956e+06 0.0636966 1.79769 0.00801815 0.00905089 11.75
88 1.55369 7.88983 188.077 2.9325 4.95733 1.62691 9.88739e+08 2.65691e+09 6.12668e+07 4.16826e+06 161945 349415 2.03495e+07 0.0185195 2.90607e+13 9.07652e+12 0 0 46261.8 1.24733e+06 0.0632289 1.7048 0.00801398 0.00906437 11.75
89 1.62691 7.83398 177.859 2.88232 4.95166 1.70358 1.07919e+09 2.7996e+09 6.68813e+07 4.58132e+06 154597 356367 1.9745e+07 0.0209199 2.86286e+13 8.94157e+12 0 0 50339.1 1.29508e+06 0.0627478 1.61432 0.0080097 0.00907637 11.75
90 1.70358 7.77649 167.971 2.83076 4.94573 1.78387 1.17768e+09 2.94735e+09 7.29978e+07 5.03391e+06 147531 363373 1.98569e+07 0.0227922 2.81832e+13 8.80243e+12 0 0 54760.6 1.34262e+06 0.0622532 1.52633 0.0080053 0.00908682 11.75
91 1.78387 7.71737 158.415 2.77785 4.93952 1.86794 1.28489e+09 3.10015e+09 7.96599e+07 5.52961e+06 140737 370428 1.99647e+07 0.0248291 2.77242e+13 8.65909e+12 0 0 59553.7 1.38976e+06 0.061745 1.44089 0.00800079 0.00909568 11.75
92 1.86794 7.65661 149.193 2.72359 4.93302 1.95598 1.40156e+09 3.25793e+09 8.69145e+07 6.07235e+06 134207 377526 2.00681e+07 0.0270448 2.72517e+13 8.51151e+12 0 0 64747.8 1.43626e+06 0.0612235 1.35809 0.00799616 0.0091029 11.75
93 1.95598 7.59423 140.305 2.668 4.92623 2.04816 1.52848e+09 3.42063e+09 9.48125e+07 6.66636e+06 127931 384664 2.01669e+07 0.0294546 2.67657e+13 8.35971e+12 0 0 70374.3 1.48192e+06 0.0606886 1.27796 0.00799141 0.00910842 11.75
94 2.04816 7.53023 131.753 2.61111 4.91913 2.14469 1.6665e+09 3.58815e+09 1.03409e+08 7.31623e+06 121902 391837 2.02611e+07 0.0320748 2.62661e+13 8.20368e+12 0 0 76467 1.52648e+06 0.0601406 1.20056 0.00798655 0.00911221 11.75
95 2.14469 7.46465 123.535 2.55293 4.91171 2.24576 1.81654e+09 3.76037e+09 1.12763e+08 8.02694e+06 116111 399038 2.06007e+07 0.0344992 2.57531e+13 8.04346e+12 0 0 83062.2 1.5697e+06 0.0595795 1.12592 0.00798156 0.0091142 11.75
96 2.24576 7.3975 115.65 2.49352 4.90398 2.3516 1.97959e+09 3.93716e+09 1.22941e+08 8.80386e+06 110551 406262 2.0985e+07 0.0370229 2.52268e+13 7.87907e+12 0 0 90198.8 1.61131e+06 0.0590058 1.05408 0.00797645 0.00911434 11.75
97 2.3516 7.32882 108.096 2.43291 4.89591 2.46243 2.15671e+09 4.11834e+09 1.3401e+08 9.65283e+06 105214 413503 2.13658e+07 0.0397347 2.46873e+13 7.71057e+12 0 0 97918.5 1.65104e+06 0.0584196 0.985036 0.00797121 0.00911258 11.75
98 2.46243 7.25865 100.87 2.37115 4.8875 2.57848 2.34904e+09 4.30372e+09 1.46047e+08 1.05801e+07 100092 420756 2.17426e+07 0.0426484 2.41349e+13 7.53803e+12 0 0 106266 1.68862e+06 0.0578213 0.918809 0.00796585 0.00910886 11.75
99 2.57848 7.18703 93.9666 2.30829 4.87874 2.7 2.5578e+09 4.49308e+09 1.59133e+08 1.15925e+07 95178.3 428012 2.21145e+07 0.04578 2.35698e+13 7.36154e+12 0 0 115289 1.72373e+06 0.0572114 0.855388 0.00796036 0.00910311 11.75
100 2.7 7.11403 87.3797 2.2444 4.86963 2.82725 2.7843e+09 4.68615e+09 1.73356e+08 1.26974e+07 90466.1 435266 2.2481e+07 0.0491457 2.29924e+13 7.18121e+12 0 0 125040 1.75604e+06 0.0565903 0.794744 0.00795474 0.00909529 11.75
101 2.82725 7.0397 81.0989 2.17954 4.86016 2.96049 3.02993e+09 4.88263e+09 1.88812e+08 1.39025e+07 85948.5 442510 2.28411e+07 0.0527638 2.24031e+13 6.99716e+12 0 0 135573 1.78522e+06 0.0559585 0.736861 0.00794899 0.00908596 11.75
102 2.96049 6.96412 75.1426 2.1138 4.85032 3.10001 3.29619e+09 5.08225e+09 2.05604e+08 1.52166e+07 81619 449736 2.31943e+07 0.0566534 2.18025e+13 6.80956e+12 0 0 146948 1.81154e+06 0.0553169 0.681934 0.00794312 0.0090752 11.75
103 3.10001 6.88737 69.5042 2.04725 4.84012 3.24611 3.58468e+09 5.2847e+09 2.23843e+08 1.66486e+07 77471.2 456938 2.35396e+07 0.0608355 2.1191e+13 6.61858e+12 0 0 159229 1.83478e+06 0.0546659 0.629907 0.00793713 0.00906286 11.75
104 3.24611 6.80952 64.1749 1.97999 4.82953 3.3991 3.8971e+09 5.48966e+09 2.43649e+08 1.82085e+07 73499 464107 2.38763e+07 0.0653325 2.05694e+13 6.42442e+12 0 0 172486 1.85466e+06 0.0540065 0.580707 0.00793104 0.00904882 11.75
105 3.3991 6.73066 59.1454 1.91211 4.81856 3.55929 4.23528e+09 5.69678e+09 2.65153e+08 1.99069e+07 69696.3 471234 2.42037e+07 0.0701687 1.99382e+13 6.22728e+12 0 0 186791 1.87092e+06 0.0533394 0.534256 0.00792484 0.00903292 11.75
106 3.55929 6.65091 54.4065 1.8437 4.8072 3.72704 4.60113e+09 5.90569e+09 2.88496e+08 2.1755e+07 66057.4 478312 2.45208e+07 0.0753705 1.92983e+13 6.02741e+12 0 0 202224 1.88332e+06 0.0526655 0.490475 0.00791854 0.00901501 11.75
107 3.72704 6.57036 49.9487 1.77489 4.79547 3.90269 4.99671e+09 6.11599e+09 3.13829e+08 2.37652e+07 62576.6 485331 2.4827e+07 0.080966 1.86504e+13 5.82506e+12 0 0 218872 1.89159e+06 0.0519857 0.449282 0.00791216 0.00899487 11.75
108 3.90269 6.48914 45.7626 1.70579 4.78335 4.08662 5.42421e+09 6.32725e+09 3.41318e+08 2.59504e+07 59248.4 492283 2.51213e+07 0.0869861 1.79955e+13 5.62051e+12 0 0 236828 1.89549e+06 0.0513011 0.410596 0.00790568 0.00897231 11.75
109 4.08662 6.40736 41.8383 1.63651 4.77085 4.27921 5.88593e+09 6.53902e+09 3.71142e+08 2.83246e+07 56067.5 499158 2.5403e+07 0.0934635 1.73345e+13 5.41407e+12 0 0 256192 1.8948e+06 0.0506126 0.374331 0.00789913 0.00894709 11.75
110 4.27921 6.32517 38.166 1.56719 4.75799 4.48088 6.38432e+09 6.75085e+09 4.03492e+08 3.09029e+07 53028.8 505947 2.51677e+07 0.102443 1.66686e+13 5.20608e+12 0 0 277073 1.88928e+06 0.0499215 0.3404 0.0078925 0.00891892 11.75
111 4.48088 6.24271 34.736 1.49795 4.74476 4.69206 6.92196e+09 6.96224e+09 4.3858e+08 3.37011e+07 50127.3 512641 2.50848e+07 0.111552 1.59988e+13 4.99689e+12 0 0 299589 1.87874e+06 0.0492288 0.308716 0.00788581 0.00888748 11.75
112 4.69206 6.16013 31.5384 1.42894 4.73119 4.91319 7.50159e+09 7.17269e+09 4.7663e+08 3.67365e+07 47357.9 519229 2.49947e+07 0.12144 1.53264e+13 4.78687e+12 0 0 323870 1.86298e+06 0.048536 0.279191 0.00787905 0.00885241 11.75
113 4.91319 6.07758 28.5633 1.36028 4.7173 5.14474 8.12607e+09 7.38168e+09 5.1789e+08 4.00271e+07 44716.1 525702 2.48972e+07 0.132169 1.46526e+13 4.57644e+12 0 0 350054 1.84184e+06 0.0478442 0.251736 0.00787224 0.00881328 11.75
114 5.14474 5.99523 25.801 1.29214 4.7031 5.38721 8.79843e+09 7.58866e+09 5.62626e+08 4.35925e+07 42197.2 532051 2.47925e+07 0.143806 1.39789e+13 4.36602e+12 0 0 378296 1.81519e+06 0.0471547 0.226263 0.00786537 0.00876957 11.75
115 5.38721 5.91326 23.2418 1.22464 4.68861 5.6411 9.52185e+09 7.79311e+09 6.11129e+08 4.74531e+07 39796.7 538264 2.46806e+07 0.156425 1.33066e+13 4.15603e+12 0 0 408762 1.78289e+06 0.0464691 0.202684 0.00785846 0.00872066 11.75
116 5.6411 5.83182 20.8759 1.15795 4.67388 5.90696 1.02997e+10 7.99446e+09 6.63712e+08 5.16311e+07 37510.2 544332 2.45612e+07 0.170104 1.26371e+13 3.94695e+12 0 0 441636 1.74485e+06 0.0457886 0.180905 0.00785151 0.00866573 11.75
117 5.90696 5.75111 18.6938 1.09219 4.65892 6.18534 1.11354e+10 8.19216e+09 7.2072e+08 5.61497e+07 35333.6 550245 2.44345e+07 0.184927 1.19721e+13 3.73923e+12 0 0 477117 1.70094e+06 0.0451148 0.160836 0.00784453 0.0086037 11.75
118 6.18534 5.67128 16.6857 1.02752 4.64376 6.47685 1.20326e+10 8.38564e+09 7.82524e+08 6.10337e+07 33262.7 555993 2.43004e+07 0.200983 1.13128e+13 3.53332e+12 0 0 515428 1.65103e+06 0.0444489 0.14238 0.00783755 0.00853301 11.75
119 6.47685 5.59243 14.8422 0.964048 4.62839 6.78209 1.29951e+10 8.57436e+09 8.4953e+08 6.63092e+07 31293.5 561565 2.4159e+07 0.218369 1.06608e+13 3.32968e+12 0 0 556810 1.59486e+06 0.0437926 0.125435 0.00783068 0.00845118 11.75
120 6.78209 5.51452 13.1533 0.901879 4.61264 7.10172 1.40269e+10 8.75774e+09 9.22176e+08 7.20042e+07 29422.2 566953 2.3815e+07 0.239133 1.00173e+13 3.1287e+12 0 0 601537 1.53191e+06 0.0431475 0.109882 0.00782434 0.00835393 11.75
121 7.10172 5.43717 11.6083 0.841224 4.59594 7.43642 1.51321e+10 8.93518e+09 1.00093e+09 7.81479e+07 27644.9 572146 2.34453e+07 0.262043 9.38549e+12 2.93137e+12 0 0 649956 1.46096e+06 0.0425185 0.0955721 0.00781997 0.00823309 11.75
122 7.43642 5.36182 10.1953 0.783515 4.57831 7.78689 1.63149e+10 9.10607e+09 1.08632e+09 8.47714e+07 25957.9 577134 2.30836e+07 0.286934 8.78202e+12 2.74288e+12 0 0 702660 1.38e+06 0.0419217 0.082333 0.00781855 0.0080756 11.75
123 7.78689 5.3049 8.90281 0.733192 4.5717 8.15387 1.75798e+10 9.26969e+09 1.17924e+09 9.19073e+07 24357.7 581909 2.27294e+07 0.313952 8.24745e+12 2.57592e+12 0 0 760196 1.28824e+06 0.0413637 0.0700957 0.00779726 0.00787343 11.75
124 8.15387 5.29082 7.72356 0.684604 4.60622 8.53815 1.89313e+10 9.42533e+09 1.28118e+09 9.95903e+07 22840.9 586461 2.23827e+07 0.343255 7.69001e+12 2.40182e+12 0 0 819686 1.18763e+06 0.0406762 0.058935 0.00768808 0.00763055 11.75
125 8.53815 5.2108 6.67223 0.589979 4.62082 8.94054 2.0374e+10 9.57276e+09 1.39156e+09 1.07857e+08 21403.9 590781 2.20432e+07 0.375002 6.60736e+12 2.06367e+12 0 0 873693 1.08237e+06 0.0395414 0.0489858 0.00758835 0.00734174 11.75
126 8.94054 4.6638 5.81338 0.417775 4.24602 9.36189 2.19128e+10 9.7136e+09 1.49973e+09 1.16744e+08 20043.7 594861 2.17108e+07 0.40937 4.83655e+12 1.5106e+12 0 0 937016 978468 0.0386759 0.0403868 0.0082928 0.00694722 11.75
127 9.36189 3.53013 5.20434 0.35477 3.17536 9.80311 2.35526e+10 9.85185e+09 1.58865e+09 1.26294e+08 18756.8 598692 2.13854e+07 0.446536 4.81298e+12 1.50323e+12 0 0 1.11314e+06 864273 0.0419028 0.0325345 0.0118701 0.00625141 11.75
128 9.80311 12.8306 3.09508 7.12069 5.70994 10.2651 2.52984e+10 9.94201e+09 1.95749e+09 1.36547e+08 17540.3 602267 2.10669e+07 0.486689 6.54261e+13 2.04345e+13 0 0 2.76213e+06 277240 0.0948282 0.00951807 0.00739077 0.00307523 11.75
129 10.2651 29.4223 0.234339 0 29.4223 10.7489 2.71554e+10 9.94949e+09 2.89228e+09 1.47548e+08 16391.1 605578 2.07551e+07 0.530029 0 0 0 0 685611 0 0.021467 0 0.000729616 0 11.75
130 10.7489 25.2876 0 0 25.2876 11.2555 2.91287e+10 9.94949e+09 3.77295e+09 1.59342e+08 15306.4 608619 2.04499e+07 0.576763 0 0 0 0 646505 0 0.0184614 0 0.000730058 0 11.75
131 11.2555 21.6375 0 0 21.6375 11.7859 3.12237e+10 9.94949e+09 4.59894e+09 1.71979e+08 14283.2 611384 2.0151e+07 0.627109 0 0 0 0 606801 0 0.015803 0 0.000730354 0 11.75
132 11.7859 18.4284 0 0 18.4284 12.3414 3.34456e+10 9.94949e+09 5.37003e+09 1.85509e+08 13318.8 613866 1.98584e+07 0.681295 0 0 0 0 566788 0 0.0134621 0 0.000730511 0 11.75
133 12.3414 15.6192 0 0 15.6192 12.923 3.57999e+10 9.94949e+09 6.08637e+09 1.99983e+08 12410.5 616061 1.9572e+07 0.739555 0 0 0 0 526755 0 0.0114104 0 0.000730538 0 11.75
134 12.923 13.1713 0 0 13.1713 13.5321 3.8292e+10 9.94949e+09 6.74847e+09 2.15458e+08 11555.8 617964 1.92915e+07 0.802135 0 0 0 0 486990 0 0.00962085 0 0.000730443 0 11.75
135 13.5321 11.0482 0 0 11.0482 14.1698 4.09273e+10 9.94949e+09 7.35718e+09 2.31989e+08 10752.1 619572 1.90169e+07 0.869294 0 0 0 0 447775 0 0.00806776 0 0.000730234 0 11.75
136 14.1698 9.21607 0 0 9.21607 14.8376 4.37111e+10 9.94949e+09 7.9137e+09 2.49636e+08 9996.93 620881 1.87481e+07 0.941293 0 0 0 0 409381 0 0.006727 0 0.000729921 0 11.75
137 14.8376 7.6433 0 0 7.6433 15.5369 4.66488e+10 9.94949e+09 8.41955e+09 2.68461e+08 9288.02 621889 1.84849e+07 1.01841 0 0 0 0 372065 0 0.00557587 0 0.000729511 0 11.75
138 15.5369 6.30057 0 0 6.30057 16.2691 4.97458e+10 9.94949e+09 8.87655e+09 2.88528e+08 8623.05 622594 1.82271e+07 1.10093 0 0 0 0 336064 0 0.0045932 0 0.000729013 0 11.75
139 16.2691 5.16084 0 0 5.16084 17.0358 5.30072e+10 9.94949e+09 9.28679e+09 3.09903e+08 7999.84 622995 1.79748e+07 1.18914 0 0 0 0 301591 0 0.00375935 0 0.000728437 0 11.75
140 17.0358 4.19928 0 0 4.19928 17.8387 5.64382e+10 9.94949e+09 9.65261e+09 3.32654e+08 7416.23 623093 1.77276e+07 1.28336 0 0 0 0 268836 0 0.0030562 0 0.00072779 0 11.75
141 17.8387 3.3932 0 0 3.3932 18.6794 6.00438e+10 9.94949e+09 9.97654e+09 3.56852e+08 6870.19 622888 1.74855e+07 1.3839 0 0 0 0 237957 0 0.00246712 0 0.00072708 0 11.75
142 18.6794 2.72196 0 0 2.72196 19.5598 6.3829e+10 9.94949e+09 1.02613e+10 3.82571e+08 6359.72 622381 1.72484e+07 1.49109 0 0 0 0 209080 0 0.001977 0 0.000726315 0 11.75
143 19.5598 2.16692 0 0 2.16692 20.4816 6.77984e+10 9.94949e+09 1.05097e+10 4.09886e+08 5882.93 621575 1.70161e+07 1.60527 0 0 0 0 182300 0 0.0015721 0 0.000725502 0 11.75
144 20.4816 1.71134 0 0 1.71134 21.4469 7.19566e+10 9.94949e+09 1.07247e+10 4.38877e+08 5437.98 620472 1.67886e+07 1.72678 0 0 0 0 157678 0 0.00124012 0 0.00072465 0 11.75
145 21.4469 1.3403 0 0 1.3403 22.4576 7.6308e+10 9.94949e+09 1.09092e+10 4.69623e+08 5023.09 619077 1.65658e+07 1.85599 0 0 0 0 135240 0 0.000970062 0 0.000723764 0 11.75
146 22.4576 1.04056 0 0 1.04056 23.516 8.08568e+10 9.94949e+09 1.10661e+10 5.02207e+08 4636.58 617394 1.63473e+07 1.99327 0 0 0 0 114980 0 0.000752169 0 0.000722852 0 11.75
147 23.516 0.800476 0 0 0.800476 24.6243 8.56068e+10 9.94949e+09 1.11983e+10 5.36717e+08 4276.82 615429 1.61333e+07 2.13901 0 0 0 0 96859.7 0 0.000577879 0 0.000721919 0 11.75
148 24.6243 0.609903 0 0 0.609903 25.7848 9.05617e+10 9.94949e+09 1.13087e+10 5.73239e+08 3942.25 613188 1.59236e+07 2.29361 0 0 0 0 80813.6 0 0.000439722 0 0.00072097 0 11.75
149 25.7848 0.46005 0 0 0.46005 27 9.57249e+10 9.94949e+09 1.14e+10 6.11866e+08 3631.37 610676 1.5718e+07 2.45748 0 0 0 0 66750 0 0.000331242 0 0.000720013 0 11.75
150 27 0.343378 0 0 0.343378 28.2725 1.011e+11 9.94949e+09 1.14746e+10 6.5269e+08 3342.76 607903 1.55165e+07 2.63104 0 0 0 0 54555.5 0 0.000246906 0 0.00071905 0 11.75
151 28.2725 0.253482 0 0 0.253482 29.6049 1.06689e+11 9.94949e+09 1.15349e+10 6.95809e+08 3075.06 604876 1.53188e+07 2.81477 0 0 0 0 44099.2 0 0.000182022 0 0.000718086 0 11.75
152 29.6049 0.18497 0 0 0.18497 31.0001 1.12495e+11 9.94949e+09 1.15831e+10 7.41322e+08 2826.96 601604 1.5125e+07 3.00912 0 0 0 0 35237.3 0 0.000132647 0 0.000717127 0 11.75
153 31.0001 0.13335 0 0 0.13335 32.4611 1.1852e+11 9.94949e+09 1.16212e+10 7.89332e+08 2597.23 598096 1.4935e+07 3.21455 0 0 0 0 27817.5 0 9.55017e-05 0 0.000716175 0 11.75
154 32.4611 0.0949231 0 0 0.0949231 33.991 1.24766e+11 9.94949e+09 1.16509e+10 8.39943e+08 2384.69 594363 1.47485e+07 3.43162 0 0 0 0 21683.3 0 6.78921e-05 0 0.000715233 0 11.75
155 33.991 0.066677 0 0 0.066677 35.5929 1.31235e+11 9.94949e+09 1.16737e+10 8.93265e+08 2188.21 590414 1.45656e+07 3.66081 0 0 0 0 16678.9 0 4.76278e-05 0 0.000714306 0 11.75
156 35.5929 0.0461881 0 0 0.0461881 37.2704 1.37927e+11 9.94949e+09 1.16911e+10 9.49409e+08 2006.74 586261 1.4386e+07 3.90271 0 0 0 0 12652.2 0 3.29503e-05 0 0.000713394 0 11.75
157 37.2704 0.0315315 0 0 0.0315315 39.0269 1.44845e+11 9.94949e+09 1.1704e+10 1.00849e+09 1839.27 581916 1.42098e+07 4.15789 0 0 0 0 9458.83 0 2.24663e-05 0 0.000712502 0 11.75
