#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
59 0.408662 453.161 2112.95 450.029 3.13132 0.427921 9.52483e+07 1.34702e+09 1.42792e+08 2.85296e+06 6.5265e+06 289649 1.02101e+08 1.49294e-05 1.27358e+15 1.75734e+14 2.0929e+14 0 0 425871 1.03161e+06 8.41341 20.3803 0.0185661 0.0096454 12.25 0.0806666
60 0.427921 451.518 2083.52 448.387 3.13093 0.448088 1.04355e+08 1.46266e+09 1.56284e+08 3.15861e+06 6.28638e+06 297179 1.07833e+08 1.76222e-05 1.26834e+15 1.7501e+14 2.08429e+14 0 0 465332 1.12147e+06 8.38409 20.206 0.0185687 0.00969802 12.25 0.0844683
61 0.448088 449.805 2053.52 446.674 3.13052 0.469206 1.14329e+08 1.58763e+09 1.71028e+08 3.49658e+06 6.05424e+06 304877 1.1387e+08 2.07939e-05 1.26287e+15 1.74256e+14 2.07532e+14 0 0 508365 1.21871e+06 8.35351 20.026 0.0185714 0.009752 12.25 0.0884492
62 0.469206 448.018 2022.96 444.888 3.13009 0.491319 1.2525e+08 1.72261e+09 1.87137e+08 3.87023e+06 5.82984e+06 312744 1.20229e+08 2.45281e-05 1.25717e+15 1.73469e+14 2.06596e+14 0 0 555283 1.32388e+06 8.32162 19.8399 0.0185743 0.00980736 12.25 0.0926177
63 0.491319 446.154 1991.85 443.025 3.12965 0.514474 1.3721e+08 1.86835e+09 2.04736e+08 4.28328e+06 5.61293e+06 320783 1.26923e+08 2.81835e-05 1.25123e+15 1.72649e+14 2.05621e+14 0 0 606421 1.43755e+06 8.28835 19.6479 0.0185773 0.00986413 12.25 0.0969826
64 0.514474 444.212 1960.2 441.083 3.12918 0.538721 1.50305e+08 2.02561e+09 2.23958e+08 4.73982e+06 5.40328e+06 328995 1.3397e+08 3.17371e-05 1.24503e+15 1.71795e+14 2.04605e+14 0 0 662145 1.56034e+06 8.25366 19.4497 0.0185805 0.00992233 12.25 0.101553
65 0.538721 442.187 1928 439.058 3.12869 0.56411 1.64643e+08 2.1952e+09 2.4495e+08 5.24433e+06 5.20066e+06 337383 1.41387e+08 3.57325e-05 1.23858e+15 1.70905e+14 2.03546e+14 0 0 722846 1.6929e+06 8.21749 19.2453 0.0185838 0.00998199 12.25 0.106339
66 0.56411 440.077 1895.28 436.948 3.12818 0.590696 1.8034e+08 2.378e+09 2.6787e+08 5.80178e+06 5.00485e+06 345949 1.49191e+08 4.02237e-05 1.23186e+15 1.69978e+14 2.02443e+14 0 0 788949 1.8359e+06 8.1798 19.0346 0.0185872 0.0100431 12.25 0.111351
67 0.590696 437.878 1862.05 434.75 3.12764 0.618534 1.97525e+08 2.57493e+09 2.9289e+08 6.41762e+06 4.81564e+06 354694 1.574e+08 4.52715e-05 1.22487e+15 1.69012e+14 2.01295e+14 0 0 860911 1.99007e+06 8.14052 18.8175 0.0185908 0.0101058 12.25 0.116599
68 0.618534 435.588 1828.31 432.461 3.12708 0.647685 2.16336e+08 2.78694e+09 3.20197e+08 7.09786e+06 4.63282e+06 363620 1.66034e+08 5.06795e-05 1.21758e+15 1.68007e+14 2.001e+14 0 0 939225 2.15614e+06 8.09959 18.5939 0.0185946 0.01017 12.25 0.122094
69 0.647685 433.203 1794.09 430.076 3.12649 0.678209 2.36926e+08 3.01505e+09 3.49994e+08 7.8491e+06 4.45619e+06 372730 1.75111e+08 5.53609e-05 1.21e+15 1.66961e+14 1.98856e+14 0 0 1.02442e+06 2.33491e+06 8.05696 18.3638 0.0185986 0.0102357 12.25 0.127848
70 0.678209 430.72 1759.39 427.594 3.12587 0.710172 2.59461e+08 3.26033e+09 3.82499e+08 8.67861e+06 4.28555e+06 382023 1.84654e+08 6.04717e-05 1.20211e+15 1.65873e+14 1.97561e+14 0 0 1.11706e+06 2.52719e+06 8.01257 18.1272 0.0186028 0.0103031 12.25 0.133873
71 0.710172 428.135 1724.24 425.01 3.12523 0.743642 2.84123e+08 3.52391e+09 4.17952e+08 9.59439e+06 4.12073e+06 391502 1.94682e+08 6.60503e-05 1.19391e+15 1.64741e+14 1.96215e+14 0 0 1.21777e+06 2.73383e+06 7.96635 17.884 0.0186071 0.0103721 12.25 0.140183
72 0.743642 425.446 1688.66 422.321 3.12455 0.778689 3.11111e+08 3.80695e+09 4.56608e+08 1.06052e+07 3.96152e+06 401168 2.05217e+08 6.98935e-05 1.18538e+15 1.63563e+14 1.94815e+14 0 0 1.3272e+06 2.9557e+06 7.91825 17.6341 0.0186117 0.0104427 12.25 0.146789
73 0.778689 422.648 1652.66 419.524 3.12384 0.815387 3.40641e+08 4.11068e+09 4.98748e+08 1.17208e+07 3.80777e+06 411022 2.16283e+08 7.45019e-05 1.17651e+15 1.6234e+14 1.93359e+14 0 0 1.44605e+06 3.19373e+06 7.86821 17.3777 0.0186164 0.010515 12.25 0.153707
74 0.815387 419.739 1616.26 416.616 3.1231 0.853815 3.7295e+08 4.43638e+09 5.44672e+08 1.29516e+07 3.65929e+06 421065 2.27902e+08 7.94192e-05 1.1673e+15 1.61068e+14 1.91847e+14 0 0 1.57507e+06 3.44884e+06 7.81615 17.1146 0.0186214 0.010589 12.25 0.160951
75 0.853815 416.715 1579.5 413.593 3.12233 0.894054 4.08295e+08 4.78538e+09 5.94705e+08 1.43095e+07 3.51592e+06 431298 2.40099e+08 8.46665e-05 1.15772e+15 1.59747e+14 1.90276e+14 0 0 1.71507e+06 3.72198e+06 7.76202 16.8449 0.0186267 0.0106647 12.25 0.168536
76 0.894054 413.572 1542.39 410.451 3.12151 0.936189 4.46957e+08 5.15906e+09 6.49199e+08 1.58071e+07 3.3775e+06 441721 2.52898e+08 9.02664e-05 1.14778e+15 1.58376e+14 1.88645e+14 0 0 1.8669e+06 4.01414e+06 7.70574 16.5686 0.0186322 0.0107422 12.25 0.176479
77 0.936189 410.307 1504.96 407.187 3.12066 0.980311 4.89244e+08 5.55885e+09 7.08533e+08 1.74586e+07 3.24387e+06 452335 2.66326e+08 9.6247e-05 1.13747e+15 1.56953e+14 1.86952e+14 0 0 2.03148e+06 4.32631e+06 7.64727 16.2859 0.0186379 0.0108214 12.25 0.184797
78 0.980311 406.917 1467.25 403.797 3.11977 1.02651 5.3549e+08 5.98623e+09 7.73115e+08 1.92794e+07 3.11488e+06 463140 2.80409e+08 0.000102627 1.12677e+15 1.55476e+14 1.85196e+14 0 0 2.20978e+06 4.65947e+06 7.58652 15.9967 0.0186439 0.0109025 12.25 0.193506
79 1.02651 403.397 1429.28 400.278 3.11884 1.07489 5.8606e+08 6.44271e+09 8.43386e+08 2.12864e+07 2.99038e+06 474135 2.95174e+08 0.000109437 1.11567e+15 1.53944e+14 1.83374e+14 0 0 2.40283e+06 5.01462e+06 7.52344 15.7011 0.0186502 0.0109854 12.25 0.202625
80 1.07489 399.745 1391.08 396.627 3.11786 1.12555 6.4135e+08 6.92986e+09 9.19819e+08 2.34981e+07 2.87024e+06 485322 3.10648e+08 0.000116708 1.10416e+15 1.52356e+14 1.81486e+14 0 0 2.61172e+06 5.39275e+06 7.45797 15.3994 0.0186568 0.0110701 12.25 0.212175
81 1.12555 395.958 1352.69 392.841 3.11684 1.17859 7.01794e+08 7.44926e+09 1.00292e+09 2.5935e+07 2.7543e+06 496698 3.26861e+08 0.000124472 1.09224e+15 1.50712e+14 1.79529e+14 0 0 2.83761e+06 5.79483e+06 7.39004 15.0916 0.0186637 0.0111567 12.25 0.222174
82 1.17859 392.031 1314.15 388.915 3.11576 1.23414 7.67863e+08 8.00255e+09 1.09324e+09 2.86192e+07 2.64245e+06 508264 3.43842e+08 0.000134636 1.07989e+15 1.49008e+14 1.77503e+14 0 0 3.08172e+06 6.22181e+06 7.31958 14.7778 0.0186709 0.0112451 12.25 0.232645
83 1.23414 387.962 1275.49 384.847 3.11464 1.2923 8.40071e+08 8.59137e+09 1.19137e+09 3.15753e+07 2.53455e+06 520019 3.6162e+08 0.000146936 1.06712e+15 1.47245e+14 1.75406e+14 0 0 3.34532e+06 6.67458e+06 7.24655 14.4583 0.0186785 0.0113355 12.25 0.243609
84 1.2923 383.747 1236.75 380.634 3.11347 1.35321 9.18975e+08 9.21739e+09 1.29792e+09 3.483e+07 2.43048e+06 531960 3.80227e+08 0.000160345 1.0539e+15 1.45421e+14 1.73237e+14 0 0 3.62976e+06 7.15401e+06 7.17087 14.1333 0.0186864 0.0114278 12.25 0.25509
85 1.35321 379.384 1197.97 376.272 3.11224 1.41698 1.00518e+09 9.88229e+09 1.41358e+09 3.84125e+07 2.33011e+06 544087 3.99693e+08 0.000174965 1.04023e+15 1.43535e+14 1.70994e+14 0 0 3.93646e+06 7.66088e+06 7.09249 13.803 0.0186947 0.011522 12.25 0.267112
86 1.41698 374.87 1159.19 371.759 3.11095 1.48376 1.09936e+09 1.05877e+10 1.53907e+09 4.2355e+07 2.23332e+06 556398 4.20051e+08 0.000190903 1.02611e+15 1.41587e+14 1.68677e+14 0 0 4.26687e+06 8.19589e+06 7.01136 13.4676 0.0187034 0.0116181 12.25 0.279701
87 1.48376 370.202 1120.45 367.093 3.1096 1.55369 1.20222e+09 1.13354e+10 1.67514e+09 4.66924e+07 2.14e+06 568890 4.41332e+08 0.000210708 1.01153e+15 1.39575e+14 1.66284e+14 0 0 4.62252e+06 8.75965e+06 6.92743 13.1274 0.0187126 0.0117162 12.25 0.292883
88 1.55369 365.378 1081.81 362.27 3.10818 1.62691 1.31454e+09 1.21269e+10 1.82261e+09 5.1463e+07 2.05005e+06 581560 4.6357e+08 0.000234982 9.96486e+14 1.37499e+14 1.63815e+14 0 0 5.005e+06 9.35265e+06 6.84065 12.7829 0.0187221 0.0118162 12.25 0.306686
89 1.62691 360.396 1043.29 357.289 3.1067 1.70358 1.43718e+09 1.29639e+10 1.98236e+09 5.67089e+07 1.96335e+06 594406 4.86798e+08 0.000261981 9.8097e+14 1.35358e+14 1.61268e+14 0 0 5.41593e+06 9.97523e+06 6.75097 12.4342 0.0187321 0.0119182 12.25 0.32114
90 1.70358 355.254 1004.95 352.149 3.10515 1.78387 1.57106e+09 1.38479e+10 2.15531e+09 6.24755e+07 1.8798e+06 607424 5.11048e+08 0.000292002 9.64982e+14 1.33152e+14 1.58644e+14 0 0 5.85698e+06 1.06276e+07 6.65836 12.0817 0.0187425 0.0120222 12.25 0.336274
91 1.78387 349.95 966.837 346.846 3.10353 1.86794 1.71717e+09 1.47804e+10 2.34243e+09 6.8813e+07 1.79929e+06 620610 5.36355e+08 0.000325371 9.48519e+14 1.3088e+14 1.55942e+14 0 0 6.32986e+06 1.13097e+07 6.56278 11.7259 0.0187535 0.0121281 12.25 0.352123
92 1.86794 344.482 928.995 341.381 3.10183 1.95598 1.87661e+09 1.57629e+10 2.54476e+09 7.57758e+07 1.72174e+06 633961 5.62753e+08 0.000369822 9.31581e+14 1.28543e+14 1.53162e+14 0 0 6.8363e+06 1.20214e+07 6.4642 11.3671 0.018765 0.0122359 12.25 0.368718
93 1.95598 338.851 891.474 335.751 3.10005 2.04816 2.05054e+09 1.67966e+10 2.7634e+09 8.34233e+07 1.64704e+06 647472 5.90276e+08 0.000406663 9.14168e+14 1.26141e+14 1.50305e+14 0 0 7.37805e+06 1.27623e+07 6.36261 11.0058 0.018777 0.0123456 12.25 0.386095
94 2.04816 333.056 854.321 329.958 3.09818 2.14469 2.24025e+09 1.78829e+10 2.9995e+09 9.18203e+07 1.57511e+06 661137 6.18957e+08 0.000447094 8.96282e+14 1.23673e+14 1.47369e+14 0 0 7.95684e+06 1.35316e+07 6.25798 10.6425 0.0187896 0.0124572 12.25 0.404291
95 2.14469 327.097 817.583 324.001 3.09623 2.24576 2.44711e+09 1.90227e+10 3.25426e+09 1.01037e+08 1.50585e+06 674951 6.48832e+08 0.00049145 8.77929e+14 1.2114e+14 1.44357e+14 0 0 8.5744e+06 1.43284e+07 6.15031 10.2776 0.0188027 0.0125707 12.25 0.423344
96 2.24576 320.974 781.309 317.88 3.09418 2.3516 2.67263e+09 2.0217e+10 3.52897e+09 1.11152e+08 1.43918e+06 688908 6.79932e+08 0.000540108 8.59112e+14 1.18544e+14 1.41269e+14 0 0 9.23242e+06 1.51515e+07 6.03961 9.9117 0.0188165 0.012686 12.25 0.443296
97 2.3516 314.688 745.545 311.596 3.09204 2.46243 2.91842e+09 2.14667e+10 3.82494e+09 1.22246e+08 1.37501e+06 703001 7.12292e+08 0.000593468 8.3984e+14 1.15885e+14 1.38106e+14 0 0 9.93252e+06 1.59991e+07 5.92588 9.5453 0.018831 0.0128031 12.25 0.464188
98 2.46243 308.242 710.337 305.152 3.08979 2.57848 3.18624e+09 2.27721e+10 4.14357e+09 1.34413e+08 1.31327e+06 717224 7.45944e+08 0.000642962 8.20123e+14 1.13164e+14 1.34869e+14 0 0 1.06763e+07 1.68694e+07 5.80915 9.17894 0.0188461 0.012922 12.25 0.486064
99 2.57848 301.636 675.731 298.549 3.08744 2.7 3.47797e+09 2.41338e+10 4.48629e+09 1.47751e+08 1.25388e+06 731568 7.8092e+08 0.000692351 7.99971e+14 1.10383e+14 1.31562e+14 0 0 1.14651e+07 1.77599e+07 5.68944 8.81321 0.0188619 0.0130425 12.25 0.508972
100 2.7 294.875 641.771 291.79 3.08498 2.82725 3.79567e+09 2.55519e+10 4.85461e+09 1.62366e+08 1.19675e+06 746027 8.17251e+08 0.000745547 7.79399e+14 1.07545e+14 1.28185e+14 0 0 1.23002e+07 1.86679e+07 5.5668 8.44869 0.0188785 0.0131646 12.25 0.532959
101 2.82725 287.962 608.5 284.88 3.0824 2.96049 4.14154e+09 2.70261e+10 5.25005e+09 1.78377e+08 1.14182e+06 760591 8.54969e+08 0.000802853 7.58424e+14 1.0465e+14 1.24743e+14 0 0 1.31828e+07 1.95902e+07 5.4413 8.08598 0.0188959 0.0132884 12.25 0.558077
102 2.96049 280.902 575.96 277.822 3.07969 3.10001 4.51796e+09 2.85561e+10 5.67419e+09 1.9591e+08 1.08902e+06 775250 8.94101e+08 0.000864584 7.37064e+14 1.01703e+14 1.21237e+14 0 0 1.41138e+07 2.05232e+07 5.31299 7.7257 0.018914 0.0134136 12.25 0.584378
103 3.10001 273.699 544.19 270.622 3.07686 3.24611 4.9275e+09 3.01412e+10 6.12867e+09 2.15102e+08 1.03827e+06 789996 9.34676e+08 0.000931084 7.15341e+14 9.87057e+13 1.17671e+14 0 0 1.50939e+07 2.14627e+07 5.18196 7.36847 0.0189331 0.0135403 12.25 0.611919
104 3.24611 266.359 513.227 263.285 3.07389 3.3991 5.37292e+09 3.17804e+10 6.61511e+09 2.36103e+08 989507 804817 9.7672e+08 0.00100013 6.93279e+14 9.56615e+13 1.1405e+14 0 0 1.61232e+07 2.24041e+07 5.04831 7.01491 0.018953 0.0136682 12.25 0.640758
105 3.3991 258.891 483.108 255.82 3.07078 3.55929 5.85721e+09 3.34722e+10 7.13519e+09 2.59073e+08 942667 819704 1.02026e+09 0.00107317 6.70906e+14 9.25743e+13 1.10377e+14 0 0 1.7202e+07 2.33426e+07 4.91216 6.66564 0.0189739 0.0137974 12.25 0.670956
106 3.55929 251.3 453.863 248.233 3.06753 3.72704 6.38355e+09 3.52149e+10 7.69059e+09 2.84189e+08 897685 834643 1.06531e+09 0.00115164 6.4825e+14 8.94481e+13 1.06658e+14 0 0 1.83297e+07 2.42724e+07 4.77363 6.32129 0.0189957 0.0139278 12.25 0.702577
107 3.72704 243.597 425.524 240.533 3.06411 3.90269 6.9554e+09 3.70065e+10 8.28296e+09 3.11638e+08 854502 849624 1.1119e+09 0.00123594 6.25344e+14 8.62875e+13 1.02898e+14 0 0 1.95055e+07 2.51877e+07 4.63287 5.98249 0.0190186 0.0140591 12.25 0.735688
108 3.90269 235.791 398.118 232.73 3.06053 4.08662 7.57644e+09 3.88444e+10 8.91397e+09 3.41625e+08 813057 864633 1.16004e+09 0.00132652 6.02225e+14 8.30974e+13 9.91028e+13 0 0 2.0728e+07 2.60821e+07 4.49004 5.64983 0.0190425 0.0141914 12.25 0.77036
109 4.08662 227.892 371.669 224.835 3.05678 4.27921 8.25063e+09 4.07257e+10 9.58524e+09 3.74371e+08 773292 879658 1.20975e+09 0.00142387 5.7893e+14 7.98831e+13 9.52786e+13 0 0 2.19953e+07 2.69488e+07 4.34534 5.32393 0.0190676 0.0143244 12.25 0.806666
110 4.27921 219.912 346.198 216.859 3.05285 4.48088 8.98222e+09 4.26471e+10 1.02983e+10 4.10114e+08 735152 894683 1.26104e+09 0.00152733 5.55501e+14 7.66503e+13 9.14323e+13 0 0 2.33049e+07 2.77806e+07 4.19895 5.00536 0.0190938 0.0144581 12.25 0.844683
111 4.48088 211.863 321.724 208.815 3.04873 4.69206 9.77575e+09 4.4605e+10 1.10547e+10 4.49111e+08 698581 909696 1.31392e+09 0.00163425 5.31982e+14 7.3405e+13 8.7571e+13 0 0 2.46535e+07 2.85701e+07 4.05109 4.69467 0.0191212 0.0145922 12.25 0.884492
112 4.69206 203.76 298.26 200.716 3.04441 4.91319 1.06361e+10 4.65953e+10 1.18558e+10 4.91639e+08 663528 924679 1.36839e+09 0.00174892 5.08419e+14 7.01537e+13 8.37024e+13 0 0 2.60372e+07 2.93095e+07 3.902 4.3924 0.0191499 0.0147267 12.25 0.926177
113 4.91319 195.617 275.818 192.577 3.03988 5.14474 1.15684e+10 4.86133e+10 1.2703e+10 5.37997e+08 629942 939619 1.42446e+09 0.00187194 4.84861e+14 6.69031e+13 7.98345e+13 0 0 2.74512e+07 2.9991e+07 3.75193 4.09906 0.01918 0.0148615 12.25 0.969826
114 5.14474 187.448 254.405 184.413 3.03512 5.38721 1.25783e+10 5.06542e+10 1.35972e+10 5.88503e+08 597771 954498 1.48213e+09 0.00200391 4.61361e+14 6.36604e+13 7.59758e+13 0 0 2.889e+07 3.06065e+07 3.60114 3.81511 0.0192114 0.0149962 12.25 1.01553
115 5.38721 179.27 234.025 176.24 3.03014 5.6411 1.36715e+10 5.27128e+10 1.45397e+10 6.43505e+08 566970 969300 1.54138e+09 0.00214554 4.3797e+14 6.04329e+13 7.21349e+13 0 0 3.03471e+07 3.11482e+07 3.44993 3.541 0.0192443 0.0151309 12.25 1.06339
116 5.6411 171.1 214.679 168.076 3.0249 5.90696 1.48545e+10 5.47834e+10 1.5531e+10 7.03372e+08 537489 984007 1.60222e+09 0.00229756 4.14745e+14 5.72283e+13 6.8321e+13 0 0 3.18153e+07 3.16081e+07 3.2986 3.27712 0.0192787 0.0152652 12.25 1.11351
117 5.90696 162.956 196.363 159.937 3.01941 6.18534 1.61339e+10 5.68601e+10 1.65718e+10 7.68501e+08 509285 998601 1.66461e+09 0.00246077 3.91742e+14 5.40542e+13 6.45433e+13 0 0 3.32864e+07 3.19787e+07 3.14746 3.02381 0.0193147 0.0153991 12.25 1.16599
118 6.18534 154.856 179.07 151.843 3.01364 6.47685 1.75168e+10 5.89366e+10 1.76623e+10 8.39319e+08 482313 1.01307e+06 1.72854e+09 0.00263368 3.69019e+14 5.09187e+13 6.08112e+13 0 0 3.47511e+07 3.2253e+07 2.99683 2.7814 0.0193524 0.0155324 12.25 1.22094
119 6.47685 144.309 162.872 141.293 3.01613 6.78209 1.90108e+10 6.10074e+10 1.87707e+10 9.16283e+08 456530 1.02738e+06 1.79399e+09 0.00282174 3.48545e+14 4.80937e+13 5.71343e+13 0 0 3.54522e+07 3.24493e+07 2.78828 2.55211 0.0193215 0.0156695 12.25 1.27848
120 6.78209 133.098 147.707 130.075 3.02319 7.10172 2.06237e+10 6.30667e+10 1.98801e+10 9.9988e+08 431895 1.04153e+06 1.86093e+09 0.00302378 3.26201e+14 4.50105e+13 5.35222e+13 0 0 3.57242e+07 3.25516e+07 2.56245 2.33489 0.0192524 0.0158075 12.25 1.33873
121 7.10172 122.352 133.502 119.321 3.03036 7.43642 2.23641e+10 6.51074e+10 2.09863e+10 1.09063e+09 408366 1.05548e+06 1.92931e+09 0.00324087 3.04349e+14 4.19954e+13 4.99844e+13 0 0 3.58745e+07 3.25447e+07 2.34682 2.12899 0.0191809 0.0159472 12.25 1.40183
122 7.43642 112.092 120.248 109.054 3.03757 7.78689 2.42408e+10 6.7123e+10 2.20852e+10 1.1891e+09 385906 1.06923e+06 1.99909e+09 0.00347418 2.83054e+14 3.90569e+13 4.65302e+13 0 0 3.58988e+07 3.24226e+07 2.14177 1.93438 0.0191073 0.0160866 12.25 1.46789
123 7.78689 102.334 107.922 99.2896 3.04475 8.15387 2.62632e+10 6.91064e+10 2.31726e+10 1.29588e+09 364475 1.08275e+06 2.07023e+09 0.003725 2.62367e+14 3.62024e+13 4.31688e+13 0 0 3.57938e+07 3.21808e+07 1.94761 1.75102 0.0190318 0.0162248 12.25 1.53707
124 8.15387 93.0921 96.4987 90.0403 3.05182 8.53815 2.84412e+10 7.1051e+10 2.42443e+10 1.4116e+09 344037 1.09603e+06 2.14267e+09 0.00399468 2.4234e+14 3.34391e+13 3.99089e+13 0 0 3.55579e+07 3.1817e+07 1.76453 1.57889 0.0189547 0.0163618 12.25 1.60951
125 8.53815 84.3745 85.9491 81.3159 3.05866 8.94054 3.07853e+10 7.29501e+10 2.52964e+10 1.53695e+09 324555 1.10903e+06 2.21636e+09 0.00428472 2.23022e+14 3.07735e+13 3.67589e+13 0 0 3.51912e+07 3.13302e+07 1.59268 1.41793 0.0188763 0.0164974 12.25 1.68536
126 8.94054 76.1874 76.2425 73.1223 3.06512 9.36189 3.33062e+10 7.47972e+10 2.63251e+10 1.67263e+09 305995 1.12174e+06 2.29121e+09 0.00459674 2.04457e+14 2.82118e+13 3.37266e+13 0 0 3.46961e+07 3.07206e+07 1.4321 1.26801 0.0187971 0.0166313 12.25 1.76479
127 9.36189 68.5328 67.3461 65.4617 3.07104 9.80311 3.60155e+10 7.65863e+10 2.7327e+10 1.81942e+09 288322 1.13415e+06 2.36717e+09 0.00480961 1.86685e+14 2.57596e+13 3.08192e+13 0 0 3.40768e+07 2.99903e+07 1.28278 1.12895 0.0187178 0.0167634 12.25 1.84797
128 9.80311 61.409 59.2249 58.3328 3.0762 10.2651 3.8925e+10 7.83114e+10 2.82989e+10 1.97813e+09 271503 1.14622e+06 2.44414e+09 0.005151 1.69742e+14 2.34217e+13 2.8043e+13 0 0 3.33397e+07 2.91427e+07 1.1446 1.00052 0.018639 0.0168935 12.25 1.93506
129 10.2651 54.8108 51.8427 51.7304 3.08033 10.7489 4.20473e+10 7.99671e+10 2.92381e+10 2.14961e+09 255507 1.15794e+06 2.52205e+09 0.00551822 1.53659e+14 2.12024e+13 2.54036e+13 0 0 3.24932e+07 2.81832e+07 1.01739 0.882436 0.0185618 0.0170214 12.25 2.02625
130 10.7489 48.7291 45.1617 45.646 3.08313 11.2555 4.53952e+10 8.15486e+10 3.01424e+10 2.33478e+09 240301 1.16929e+06 2.6008e+09 0.00591336 1.38459e+14 1.91051e+13 2.29056e+13 0 0 3.15475e+07 2.71184e+07 0.900862 0.774386 0.0184871 0.017147 12.25 2.12175
131 11.2555 43.1515 39.1432 40.0673 3.08422 11.7859 4.89823e+10 8.30516e+10 3.10101e+10 2.5346e+09 225856 1.18025e+06 2.68029e+09 0.00633867 1.24162e+14 1.71324e+13 2.05528e+13 0 0 3.05147e+07 2.5957e+07 0.794698 0.676001 0.0184165 0.0172699 12.25 2.22174
132 11.7859 38.0624 33.7477 34.9793 3.08316 12.3414 5.28226e+10 8.44725e+10 3.18402e+10 2.7501e+09 212141 1.19079e+06 2.76043e+09 0.00679665 1.1078e+14 1.52858e+13 1.83477e+13 0 0 2.94083e+07 2.47089e+07 0.698496 0.586877 0.0183513 0.0173901 12.25 2.32645
133 12.3414 33.4432 28.9351 30.3638 3.07943 12.923 5.69305e+10 8.58083e+10 3.26319e+10 2.98235e+09 199129 1.2009e+06 2.84109e+09 0.00728994 9.83181e+13 1.35663e+13 1.62918e+13 0 0 2.82431e+07 2.33857e+07 0.611795 0.506576 0.0182935 0.0175073 12.25 2.43609
134 12.923 29.2727 24.6652 26.2002 3.07246 13.5321 6.1321e+10 8.70568e+10 3.33855e+10 3.23248e+09 186790 1.21056e+06 2.92217e+09 0.0078215 8.6776e+13 1.19737e+13 1.43855e+13 0 0 2.70346e+07 2.20002e+07 0.534088 0.434631 0.0182453 0.0176212 12.25 2.5509
135 13.5321 25.5274 20.8978 22.4659 3.06159 14.1698 6.60096e+10 8.82166e+10 3.41014e+10 3.50169e+09 175098 1.21975e+06 3.00353e+09 0.00839439 7.61455e+13 1.05069e+13 1.2628e+13 0 0 2.57987e+07 2.05663e+07 0.464827 0.370552 0.0182089 0.0177316 12.25 2.67112
136 14.1698 22.1823 17.5931 19.1362 3.04609 14.8376 7.1012e+10 8.92873e+10 3.47809e+10 3.79124e+09 164027 1.22846e+06 3.08507e+09 0.00901212 6.64123e+13 9.16384e+12 1.10173e+13 0 0 2.45515e+07 1.90986e+07 0.403434 0.31383 0.0181872 0.0178382 12.25 2.79701
137 14.8376 19.211 14.7121 16.1857 3.02521 15.5369 7.63445e+10 9.0269e+10 3.54255e+10 4.10246e+09 153550 1.23666e+06 3.16665e+09 0.00967842 5.75555e+13 7.94175e+12 9.55044e+12 0 0 2.33089e+07 1.76125e+07 0.349313 0.263945 0.018183 0.0179407 12.25 2.92883
138 15.5369 16.5861 12.2165 13.588 2.99816 16.2691 8.20238e+10 9.11628e+10 3.60374e+10 4.43673e+09 143642 1.24434e+06 3.24813e+09 0.0103974 4.95484e+13 6.83689e+12 8.22332e+12 0 0 2.2086e+07 1.61234e+07 0.301863 0.220369 0.0181997 0.0180386 12.25 3.06686
139 16.2691 14.2804 10.0694 11.3162 2.96416 17.0358 8.80667e+10 9.19706e+10 3.6619e+10 4.79551e+09 134280 1.25149e+06 3.32938e+09 0.0111733 4.23585e+13 5.84479e+12 7.03087e+12 0 0 2.08972e+07 1.46468e+07 0.260484 0.182572 0.0182407 0.0181314 12.25 3.2114
140 17.0358 12.2664 8.23514 9.3439 2.92251 17.8387 9.44906e+10 9.2695e+10 3.71731e+10 5.18033e+09 125440 1.25808e+06 3.41026e+09 0.0120112 3.59481e+13 4.96026e+12 5.96711e+12 0 0 1.97563e+07 1.31975e+07 0.224594 0.150033 0.0183097 0.0182186 12.25 3.36274
141 17.8387 10.5176 6.6798 7.64494 2.87264 18.6794 1.01313e+11 9.33393e+10 3.77028e+10 5.59277e+09 117099 1.26411e+06 3.49062e+09 0.0129161 3.02753e+13 4.17752e+12 5.0253e+12 0 0 1.86759e+07 1.17898e+07 0.193631 0.122236 0.0184103 0.0182994 12.25 3.52123
142 18.6794 9.00814 5.37124 6.19392 2.81421 19.5598 1.08551e+11 9.39074e+10 3.82115e+10 6.03452e+09 109234 1.26957e+06 3.57034e+09 0.0138933 2.52947e+13 3.49026e+12 4.19801e+12 0 0 1.76682e+07 1.04365e+07 0.167065 0.0986843 0.018546 0.0183727 12.25 3.68718
143 19.5598 7.71355 4.27932 4.96633 2.74722 20.4816 1.16224e+11 9.44036e+10 3.87028e+10 6.50731e+09 101824 1.27444e+06 3.64925e+09 0.0149496 2.09574e+13 2.89179e+12 3.47731e+12 0 0 1.67443e+07 9.14914e+06 0.144398 0.0788994 0.01872 0.0184374 12.25 3.86095
