#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
172 74.3642 3.5373e-08 0 0 3.5373e-08 77.8689 1.81651e+11 7.06288e+09 5.10659e+09 8.37138e+08 318.753 74456.4 9.28448e+07 0.417435 0 0 2696.82 0 0 0.0734771 0 4.38375e-11 0 0.00123929 0 11.5 31.5864
173 77.8689 1.30672e-08 0 0 1.30672e-08 81.5387 1.87892e+11 7.06288e+09 5.10659e+09 9.26662e+08 305.579 72390.5 9.75949e+07 0.426353 0 0 1039.17 0 0 0.0297259 0 1.61744e-11 0 0.00123779 0 11.5 33.0751
174 81.5387 4.6146e-09 0 0 4.6146e-09 85.3815 1.94231e+11 7.06288e+09 5.10659e+09 1.02514e+09 292.757 70351 1.0252e+08 0.429185 0 0 382.827 0 0 0.0114971 0 5.70535e-12 0 0.00123637 0 11.5 34.6339
175 85.3815 1.55459e-09 0 0 1.55459e-09 89.4054 2.00664e+11 7.06288e+09 5.10659e+09 1.13338e+09 280.287 68338.8 1.07623e+08 0.451793 0 0 134.549 0 0 0.00424226 0 1.91996e-12 0 0.00123503 0 11.5 36.2661
176 89.4054 4.985e-10 0 0 4.985e-10 93.6189 2.0719e+11 7.06288e+09 5.10659e+09 1.2523e+09 268.17 66354.7 1.12905e+08 0.475964 0 0 45.0147 0 0 0.00149005 0 6.15027e-13 0 0.00123376 0 11.5 37.9753
177 93.6189 1.51804e-10 0 0 1.51804e-10 98.0311 2.13807e+11 7.06288e+09 5.10659e+09 1.38283e+09 256.404 64399.4 1.18366e+08 0.501828 0 0 14.3027 0 0 0.000497042 0 1.87105e-13 0 0.00123255 0 11.5 39.765
178 98.0311 4.37941e-11 0 0 4.37941e-11 102.651 2.20512e+11 7.06288e+09 5.10659e+09 1.52604e+09 244.989 62473.6 1.24008e+08 0.503465 0 0 4.30541 0 0 0.000157081 0 5.39282e-14 0 0.0012314 0 11.5 41.639
179 102.651 1.19389e-11 0 0 1.19389e-11 107.489 2.27302e+11 7.06288e+09 5.10659e+09 1.68304e+09 233.922 60577.7 1.2983e+08 0.547878 0 0 1.22472 0 0 4.69124e-05 0 1.46886e-14 0 0.00123032 0 11.5 43.6014
180 107.489 3.06746e-12 0 0 3.06746e-12 112.555 2.34176e+11 7.06288e+09 5.10659e+09 1.85503e+09 223.202 58712.5 1.35832e+08 0.59696 0 0 0.328346 0 0 1.32049e-05 0 3.77076e-15 0 0.00122928 0 11.5 45.6563
181 112.555 7.40718e-13 0 0 7.40718e-13 117.859 2.41132e+11 7.06288e+09 5.10659e+09 2.04332e+09 212.824 56878.3 1.42012e+08 0.65127 0 0 0.0827332 0 0 3.49348e-06 0 9.09813e-16 0 0.00122829 0 11.5 47.808
182 117.859 1.67619e-13 0 0 1.67619e-13 123.414 2.48166e+11 7.06288e+09 5.10659e+09 2.24932e+09 202.787 55075.5 1.48369e+08 0.682233 0 0 0.0195351 0 0 8.66148e-07 0 2.05724e-16 0 0.00122734 0 11.5 50.0611
183 123.414 3.54377e-14 0 0 3.54377e-14 129.23 2.55277e+11 7.06288e+09 5.10659e+09 2.47452e+09 193.085 53304.6 1.549e+08 0.745811 0 0 0.00430931 0 0 2.00638e-07 0 4.34616e-17 0 0.00122642 0 11.5 52.4205
184 129.23 6.97745e-15 0 0 6.97745e-15 135.321 2.62462e+11 7.06288e+09 5.10659e+09 2.72053e+09 183.715 51565.8 1.61602e+08 0.816381 0 0 0.000885247 0 0 4.32846e-08 0 8.55119e-18 0 0.00122555 0 11.5 54.891
185 135.321 1.27517e-15 0 0 1.27517e-15 141.698 2.69719e+11 7.06288e+09 5.10659e+09 2.98909e+09 174.671 49859.3 1.68471e+08 0.910276 0 0 0.000168782 0 0 8.66768e-09 0 1.56169e-18 0 0.0012247 0 11.5 57.4779
186 141.698 2.15554e-16 0 0 2.15554e-16 148.376 2.77046e+11 7.06288e+09 5.10659e+09 3.28203e+09 165.949 48185.4 1.755e+08 0.978245 0 0 2.97626e-05 0 0 1.60546e-09 0 2.63812e-19 0 0.00122388 0 11.5 60.1867
187 148.376 3.35796e-17 0 0 3.35796e-17 155.369 2.84441e+11 7.06288e+09 5.10659e+09 3.60135e+09 157.543 46544.1 1.82685e+08 1.05241 0 0 4.83609e-06 0 0 2.74054e-10 0 4.10704e-20 0 0.00122308 0 11.5 63.0233
188 155.369 4.80237e-18 0 0 4.80237e-18 162.691 2.91901e+11 7.06288e+09 5.10659e+09 3.94912e+09 149.447 44935.6 1.90016e+08 1.13342 0 0 7.21317e-07 0 0 4.29477e-11 0 5.86993e-21 0 0.0012223 0 11.5 65.9934
189 162.691 6.27993e-19 0 0 6.27993e-19 170.358 2.99425e+11 7.06288e+09 5.10659e+09 4.32761e+09 141.656 43359.9 1.97486e+08 1.28319 0 0 9.83585e-08 0 0 6.15414e-12 0 7.67116e-22 0 0.00122154 0 11.5 69.1036
190 170.358 7.47727e-20 0 0 7.47727e-20 178.387 3.07009e+11 7.06288e+09 5.10659e+09 4.73918e+09 134.162 41817 2.05085e+08 1.36471 0 0 1.221e-08 0 0 8.02953e-13 0 9.12816e-23 0 0.00122079 0 11.5 72.3604
191 178.387 8.07063e-21 0 0 8.07063e-21 186.794 3.14654e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 1.37379e-09 0 0 9.49712e-14 0 9.84658e-24 0 0.00122005 0 11.5 75.7706
192 186.794 7.86036e-22 0 0 7.86036e-22 195.598 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 1.39446e-10 0 0 1.0136e-14 0 9.58432e-25 0 0.00121932 0 11.5 79.3416
193 195.598 6.87462e-23 0 0 6.87462e-23 204.816 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 1.27078e-11 0 0 9.71442e-16 0 8.37742e-26 0 0.0012186 0 11.5 83.0808
194 204.816 5.37187e-24 0 0 5.37187e-24 214.469 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 1.03444e-12 0 0 8.31837e-17 0 6.54232e-27 0 0.00121788 0 11.5 86.9963
195 214.469 3.73053e-25 0 0 3.73053e-25 224.576 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 7.48165e-14 0 0 6.33035e-18 0 4.54068e-28 0 0.00121717 0 11.5 91.0963
196 224.576 2.28965e-26 0 0 2.28965e-26 235.16 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 4.78114e-15 0 0 4.25767e-19 0 2.78526e-29 0 0.00121645 0 11.5 95.3895
197 235.16 1.2348e-27 0 0 1.2348e-27 246.243 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 2.68394e-16 0 0 2.51618e-20 0 1.50119e-30 0 0.00121574 0 11.5 99.8851
198 246.243 5.81568e-29 0 0 5.81568e-29 257.848 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 1.31543e-17 0 0 1.29865e-21 0 7.06618e-32 0 0.00121502 0 11.5 104.593
199 257.848 2.37691e-30 0 0 2.37691e-30 270 3.15533e+11 7.06288e+09 5.10659e+09 4.73918e+09 0 0 0 0 0 0 5.59289e-19 0 0 5.81629e-23 0 2.88629e-33 0 0.0012143 0 11.5 109.522
0 0.027 32.5176 2015.72 30.3106 2.20709 0.0282725 329548 445387 6853.53 0.306336 3236.08 512440 0.254178 1.2052 1.81152e+14 1.57448e+13 1.50009e+12 0 0 199.105 9180.76 0.901104 41.5501 0.0277112 0.020613 11.75 0.010007
1 0.0282725 32.5037 2011.05 30.2966 2.2071 0.0296049 361312 932613 14365 0.351711 3235.91 512422 0.0376497 1.20518 1.81094e+14 1.57398e+13 1.49968e+12 0 0 218.217 10039.9 0.900704 41.4404 0.0277108 0.0206063 11.75 0.0104786
2 0.0296049 32.4891 2005.51 30.282 2.2071 0.0310001 396135 1.46537e+06 22597.4 0.403805 3235.74 512404 0.0432264 1.20514 1.81032e+14 1.57344e+13 1.49926e+12 0 0 239.159 10978.2 0.900285 41.3261 0.0277104 0.0206063 11.75 0.0109725
3 0.0310001 32.4738 1999.74 30.2667 2.20711 0.0324611 434313 2.04785e+06 31619.7 0.463614 3235.55 512385 0.049629 1.20511 1.80968e+14 1.57288e+13 1.49881e+12 0 0 262.105 12002.7 0.899847 41.2071 0.0277099 0.0206062 11.75 0.0114896
4 0.0324611 32.4578 1993.72 30.2507 2.20712 0.033991 476168 2.6846e+06 41507.5 0.532279 3235.36 512365 0.05698 1.20508 1.80901e+14 1.5723e+13 1.49835e+12 0 0 287.246 13121.1 0.899388 41.083 0.0277094 0.0206062 11.75 0.0120311
5 0.033991 32.4411 1987.46 30.2339 2.20712 0.0355929 522055 3.3806e+06 52343.6 0.611113 3235.16 512343 0.0654196 1.20505 1.8083e+14 1.57169e+13 1.49786e+12 0 0 314.79 14341.7 0.898908 40.9538 0.0277089 0.0206062 11.75 0.0125981
6 0.0355929 32.4235 1980.93 30.2164 2.20713 0.0372704 572360 4.14123e+06 64218.5 0.70162 3234.95 512321 0.0751092 1.20501 1.80757e+14 1.57105e+13 1.49735e+12 0 0 344.968 15673.7 0.898405 40.8193 0.0277084 0.0206061 11.75 0.0131918
7 0.0372704 32.4052 1974.14 30.1981 2.20714 0.0390269 627510 4.97239e+06 77231.7 0.805529 3234.73 512298 0.086234 1.20497 1.80679e+14 1.57038e+13 1.49682e+12 0 0 378.028 17126.9 0.897879 40.6793 0.0277079 0.020606 11.75 0.0138135
8 0.0390269 32.386 1967.08 30.1789 2.20714 0.0408662 687971 5.88048e+06 91491.7 0.924825 3234.51 512274 0.0990062 1.20493 1.80599e+14 1.56967e+13 1.49626e+12 0 0 414.246 18712.1 0.897328 40.5336 0.0277073 0.020606 11.75 0.0144645
9 0.0408662 32.3659 1959.73 30.1588 2.20715 0.0427921 754252 6.87246e+06 107118 1.06178 3234.26 512248 0.11367 1.20489 1.80514e+14 1.56894e+13 1.49568e+12 0 0 453.92 20440.6 0.896752 40.3819 0.0277067 0.0206059 11.75 0.0151462
10 0.0427921 32.3449 1952.08 30.1377 2.20716 0.0448088 826915 7.9559e+06 124240 1.21902 3234.01 512222 0.130505 1.20485 1.80426e+14 1.56817e+13 1.49507e+12 0 0 497.378 22325.2 0.896149 40.2242 0.027706 0.0206058 11.75 0.01586
11 0.0448088 32.3229 1944.13 30.1157 2.20717 0.0469206 906572 9.13903e+06 143001 1.39954 3233.75 512194 0.149833 1.2048 1.80333e+14 1.56737e+13 1.49443e+12 0 0 544.981 24379.2 0.895518 40.0603 0.0277054 0.0206058 11.75 0.0166075
12 0.0469206 32.2999 1935.86 30.0927 2.20718 0.0491319 993896 1.04308e+07 163557 1.60679 3233.47 512165 0.172024 1.20475 1.80236e+14 1.56652e+13 1.49376e+12 0 0 597.119 26617.6 0.894858 39.8898 0.0277047 0.0206057 11.75 0.0173902
13 0.0491319 32.2758 1927.27 30.0686 2.20719 0.0514474 1.08962e+06 1.18409e+07 186080 1.84471 3233.18 512134 0.1975 1.2047 1.80135e+14 1.56564e+13 1.49306e+12 0 0 654.222 29055.9 0.894167 39.7126 0.0277039 0.0206056 11.75 0.0182098
14 0.0514474 32.2506 1918.35 30.0434 2.2072 0.0538721 1.19456e+06 1.33799e+07 210755 2.11787 3232.88 512102 0.226749 1.20465 1.80029e+14 1.56472e+13 1.49232e+12 0 0 716.761 31711.5 0.893445 39.5285 0.0277032 0.0206055 11.75 0.019068
15 0.0538721 32.2243 1909.08 30.0171 2.20721 0.056411 1.3096e+06 1.50592e+07 237789 2.43146 3232.57 512069 0.260329 1.20459 1.79918e+14 1.56375e+13 1.49155e+12 0 0 785.247 34602.9 0.892688 39.3374 0.0277024 0.0206054 11.75 0.0199666
16 0.056411 32.1967 1899.46 29.9895 2.20722 0.0590696 1.43571e+06 1.68912e+07 267405 2.79147 3232.23 512034 0.298882 1.20453 1.79801e+14 1.56274e+13 1.49075e+12 0 0 860.243 37749.8 0.891897 39.1389 0.0277015 0.0206052 11.75 0.0209076
17 0.0590696 32.1678 1889.48 29.9606 2.20723 0.0618534 1.57394e+06 1.88895e+07 299849 3.20478 3231.89 511997 0.343142 1.20447 1.7968e+14 1.56169e+13 1.48991e+12 0 0 942.362 41174 0.891069 38.9329 0.0277006 0.0206051 11.75 0.0218929
18 0.0618534 32.1377 1879.12 29.9304 2.20724 0.0647685 1.72547e+06 2.10685e+07 335389 3.67926 3231.52 511959 0.393957 1.20441 1.79552e+14 1.56058e+13 1.48903e+12 0 0 1032.28 44898.6 0.890203 38.7192 0.0276997 0.020605 11.75 0.0229247
19 0.0647685 32.1059 1868.38 29.8987 2.20726 0.0678209 1.89157e+06 2.34441e+07 374319 4.22398 3231.14 511919 0.452294 1.20435 1.79418e+14 1.55942e+13 1.48811e+12 0 0 1130.71 48948.5 0.88929 38.4976 0.0276986 0.0206048 11.75 0.0240051
20 0.0678209 32.0727 1857.24 29.8655 2.20728 0.0710172 2.07365e+06 2.60333e+07 416960 4.84932 3230.75 511877 0.519268 1.20428 1.79278e+14 1.5582e+13 1.48714e+12 0 0 1238.46 53350.7 0.888335 38.2678 0.0276975 0.0206047 11.75 0.0251365
21 0.0710172 32.038 1845.7 29.8307 2.2073 0.0743642 2.27323e+06 2.88547e+07 463663 5.56722 3230.33 511833 0.596159 1.2042 1.79131e+14 1.55692e+13 1.48613e+12 0 0 1356.42 58133.9 0.887335 38.0297 0.0276963 0.0206045 11.75 0.0263211
22 0.0743642 32.0017 1833.74 29.7944 2.20732 0.0778689 2.49199e+06 3.19283e+07 514812 6.39136 3229.89 511787 0.684434 1.20413 1.78978e+14 1.55559e+13 1.48508e+12 0 0 1485.53 63329.1 0.886289 37.783 0.0276951 0.0206043 11.75 0.0275616
23 0.0778689 31.9637 1821.37 29.7564 2.20735 0.0815387 2.73177e+06 3.52757e+07 570829 7.33747 3229.44 511738 0.785774 1.20405 1.78817e+14 1.55419e+13 1.48397e+12 0 0 1626.84 68969.6 0.885196 37.5276 0.0276938 0.0206041 11.75 0.0288605
24 0.0815387 31.924 1808.56 29.7166 2.20737 0.0853815 2.99459e+06 3.89202e+07 632172 8.42359 3228.96 511688 0.902118 1.20397 1.78649e+14 1.55273e+13 1.48282e+12 0 0 1781.49 75091 0.884052 37.2633 0.0276924 0.0206039 11.75 0.0302207
25 0.0853815 31.8825 1795.31 29.6751 2.2074 0.0894054 3.28266e+06 4.28871e+07 699345 9.67043 3228.46 511635 1.03569 1.20388 1.78473e+14 1.5512e+13 1.48161e+12 0 0 1950.73 81731.5 0.882855 36.9899 0.0276909 0.0206036 11.75 0.0316449
26 0.0894054 31.839 1781.61 29.6316 2.20742 0.0936189 3.5984e+06 4.72034e+07 772896 11.1018 3227.93 511580 1.18902 1.20379 1.78289e+14 1.5496e+13 1.48034e+12 0 0 2135.9 88931.8 0.881604 36.7071 0.0276894 0.0206034 11.75 0.0331363
27 0.0936189 31.7936 1767.45 29.5861 2.20745 0.0980311 3.94446e+06 5.18986e+07 853426 12.7449 3227.38 511522 1.36506 1.20369 1.78097e+14 1.54793e+13 1.47902e+12 0 0 2338.49 96735.5 0.880296 36.4149 0.0276878 0.0206031 11.75 0.034698
28 0.0980311 31.7461 1752.83 29.5386 2.20748 0.102651 4.32375e+06 5.70042e+07 941591 14.6311 3226.81 511461 1.56714 1.20359 1.77896e+14 1.54618e+13 1.47764e+12 0 0 2560.12 105189 0.878928 36.1131 0.0276862 0.0206028 11.75 0.0363332
29 0.102651 31.6963 1737.73 29.4888 2.20752 0.107489 4.73944e+06 6.25542e+07 1.03811e+06 16.7963 3226.21 511398 1.79914 1.20349 1.77684e+14 1.54434e+13 1.47619e+12 0 0 2802.53 114342 0.877492 35.8014 0.0276843 0.0206024 11.75 0.0380456
30 0.107489 31.6442 1722.15 29.4366 2.20756 0.112555 5.19501e+06 6.8585e+07 1.14376e+06 19.2819 3225.58 511331 2.06548 1.20338 1.77463e+14 1.54242e+13 1.47467e+12 0 0 3067.63 124248 0.875984 35.4798 0.0276823 0.020602 11.75 0.0398386
31 0.112555 31.5896 1706.08 29.382 2.20761 0.117859 5.6943e+06 7.5136e+07 1.2594e+06 22.1351 3224.92 511261 2.37123 1.20326 1.77231e+14 1.5404e+13 1.47309e+12 0 0 3357.54 134961 0.874409 35.1481 0.0276802 0.0206017 11.75 0.0417161
32 0.117859 31.5327 1689.52 29.325 2.20766 0.123414 6.24147e+06 8.22493e+07 1.38597e+06 25.4103 3224.23 511189 2.72223 1.20314 1.76989e+14 1.5383e+13 1.47143e+12 0 0 3674.53 146543 0.872761 34.8062 0.027678 0.0206012 11.75 0.0436822
33 0.123414 31.4731 1672.47 29.2654 2.20771 0.12923 6.84111e+06 8.99701e+07 1.52447e+06 29.1699 3223.51 511112 3.12517 1.20302 1.76735e+14 1.53609e+13 1.46969e+12 0 0 4021.1 159055 0.87104 34.454 0.0276757 0.0206007 11.75 0.0457408
34 0.12923 31.4108 1654.9 29.2031 2.20776 0.135321 7.49822e+06 9.83469e+07 1.67604e+06 33.4856 3222.76 511033 3.58773 1.20288 1.7647e+14 1.53379e+13 1.46788e+12 0 0 4399.94 172565 0.86924 34.0914 0.0276733 0.0206002 11.75 0.0478965
35 0.135321 31.3458 1636.84 29.138 2.20782 0.141698 8.21831e+06 1.07432e+08 1.84188e+06 38.4393 3221.97 510949 4.11871 1.20275 1.76193e+14 1.53138e+13 1.46598e+12 0 0 4814 187143 0.86736 33.7183 0.0276707 0.0205997 11.75 0.0501538
36 0.141698 31.2776 1618.26 29.0697 2.20789 0.148376 9.00737e+06 1.1728e+08 2.02331e+06 44.1256 3221.14 510862 4.72827 1.2026 1.75902e+14 1.52885e+13 1.464e+12 0 0 5266.42 202863 0.865384 33.3347 0.0276678 0.0205991 11.75 0.0525175
37 0.148376 31.2063 1599.17 28.9983 2.20797 0.155369 9.872e+06 1.27951e+08 2.22179e+06 50.6525 3220.27 510770 5.42801 1.20245 1.75597e+14 1.52621e+13 1.46193e+12 0 0 5760.71 219804 0.863315 32.9404 0.0276648 0.0205984 11.75 0.0549926
38 0.155369 31.1318 1579.57 28.9237 2.20805 0.162691 1.08194e+07 1.39508e+08 2.43889e+06 58.1443 3219.37 510674 6.23124 1.2023 1.75279e+14 1.52344e+13 1.45976e+12 0 0 6300.67 238048 0.861153 32.5356 0.0276616 0.0205977 11.75 0.0575843
39 0.162691 31.0539 1559.46 28.8458 2.20814 0.170358 1.18575e+07 1.52018e+08 2.67632e+06 66.7435 3218.42 510574 7.15331 1.20213 1.74946e+14 1.52054e+13 1.45749e+12 0 0 6890.44 257682 0.858895 32.1201 0.0276582 0.020597 11.75 0.0602982
40 0.170358 30.9727 1538.83 28.7644 2.20823 0.178387 1.29948e+07 1.65555e+08 2.93597e+06 76.6136 3217.43 510469 8.21175 1.20196 1.74598e+14 1.51752e+13 1.45512e+12 0 0 7534.47 278794 0.856537 31.694 0.0276546 0.0205961 11.75 0.0631399
41 0.178387 30.8878 1517.7 28.6795 2.20832 0.186794 1.4241e+07 1.80193e+08 3.21988e+06 87.9424 3216.39 510359 9.42673 1.20177 1.74234e+14 1.51436e+13 1.45264e+12 0 0 8237.62 301481 0.854073 31.2574 0.0276508 0.0205952 11.75 0.0661156
42 0.186794 30.7992 1496.06 28.5908 2.20843 0.195598 1.56062e+07 1.96015e+08 3.53026e+06 100.945 3215.3 510244 10.8214 1.20159 1.73854e+14 1.51105e+13 1.45005e+12 0 0 9005.17 325839 0.851501 30.8103 0.0276469 0.0205942 11.75 0.0692316
43 0.195598 30.7066 1473.93 28.4981 2.20854 0.204816 1.71019e+07 2.13106e+08 3.86955e+06 115.869 3214.17 510124 12.4223 1.20139 1.73456e+14 1.5076e+13 1.44734e+12 0 0 9842.81 351970 0.848814 30.3528 0.0276427 0.0205932 11.75 0.0724943
44 0.204816 30.6096 1451.29 28.401 2.20867 0.214469 1.87404e+07 2.31559e+08 4.24038e+06 132.998 3212.98 509998 14.2598 1.20118 1.73039e+14 1.50397e+13 1.44451e+12 0 0 10756.5 379980 0.845989 29.8851 0.027638 0.020592 11.75 0.0759109
45 0.214469 30.5084 1428.18 28.2996 2.20881 0.224576 2.05353e+07 2.5147e+08 4.64561e+06 152.657 3211.73 509866 16.3691 1.20096 1.72603e+14 1.50018e+13 1.44155e+12 0 0 11753.2 409979 0.84304 29.4073 0.027633 0.0205908 11.75 0.0794885
46 0.224576 30.4028 1404.58 28.1938 2.20896 0.23516 2.25014e+07 2.72941e+08 5.08837e+06 175.219 3210.43 509729 18.7901 1.20074 1.72147e+14 1.49622e+13 1.43846e+12 0 0 12840 442077 0.839962 28.9195 0.0276278 0.0205894 11.75 0.0832346
47 0.23516 30.2926 1380.52 28.0834 2.20912 0.246243 2.4655e+07 2.9608e+08 5.57206e+06 201.112 3209.07 509584 21.5692 1.2005 1.71671e+14 1.49208e+13 1.43524e+12 0 0 14025 476390 0.836751 28.4221 0.0276223 0.020588 11.75 0.0871574
48 0.246243 30.1776 1356 27.9683 2.20929 0.257848 2.70138e+07 3.21001e+08 6.10036e+06 230.829 3207.64 509434 24.7588 1.20025 1.71174e+14 1.48776e+13 1.43186e+12 0 0 15316.5 513035 0.8334 27.9152 0.0276165 0.0205864 11.75 0.091265
49 0.257848 30.0576 1331.04 27.8481 2.20948 0.27 2.95973e+07 3.47824e+08 6.67728e+06 264.933 3206.15 509276 28.4198 1.19999 1.70654e+14 1.48324e+13 1.42834e+12 0 0 16723.6 552133 0.829894 27.3991 0.0276101 0.0205848 11.75 0.0955661
50 0.27 29.932 1305.64 27.7223 2.2097 0.282725 3.24268e+07 3.76673e+08 7.30717e+06 304.07 3204.59 509110 32.6219 1.19972 1.70109e+14 1.4785e+13 1.42466e+12 0 0 18255.8 593803 0.826218 26.8742 0.0276032 0.0205831 11.75 0.10007
51 0.282725 29.8011 1279.84 27.5912 2.20993 0.296049 3.55254e+07 4.0768e+08 7.99475e+06 348.982 3202.96 508938 37.4448 1.19943 1.6954e+14 1.47355e+13 1.42082e+12 0 0 19924.3 638169 0.822386 26.3408 0.0275958 0.0205812 11.75 0.104786
52 0.296049 29.6647 1253.65 27.4546 2.21018 0.310001 3.89185e+07 4.40983e+08 8.74515e+06 400.521 3201.25 508757 42.9802 1.19913 1.68946e+14 1.46839e+13 1.4168e+12 0 0 21740.4 685352 0.818392 25.7992 0.027588 0.0205792 11.75 0.109725
53 0.310001 29.5226 1227.1 27.3122 2.21044 0.324611 4.2634e+07 4.76726e+08 9.56393e+06 459.663 3199.47 508568 49.3332 1.19882 1.68326e+14 1.463e+13 1.41261e+12 0 0 23716.6 735474 0.814229 25.25 0.0275798 0.020577 11.75 0.114896
54 0.324611 29.3741 1200.19 27.1633 2.21074 0.33991 4.67023e+07 5.15057e+08 1.04571e+07 527.527 3197.6 508370 56.6244 1.19849 1.67676e+14 1.45736e+13 1.40824e+12 0 0 25865.5 788657 0.809867 24.6934 0.0275708 0.0205746 11.75 0.120311
55 0.33991 29.2192 1172.96 27.0081 2.21107 0.355929 5.11564e+07 5.56133e+08 1.14312e+07 605.397 3195.65 508163 64.9923 1.19815 1.66998e+14 1.45146e+13 1.40367e+12 0 0 28201.5 845019 0.805315 24.1302 0.0275612 0.020572 11.75 0.125981
56 0.355929 29.058 1145.43 26.8465 2.21142 0.372704 5.60327e+07 6.00115e+08 1.24932e+07 694.748 3193.6 507946 74.5958 1.19779 1.6629e+14 1.44531e+13 1.3989e+12 0 0 30740.3 904675 0.800575 23.5606 0.027551 0.0205692 11.75 0.131918
57 0.372704 28.8901 1117.63 26.6783 2.21178 0.390269 6.13708e+07 6.4717e+08 1.36509e+07 797.267 3191.47 507720 85.617 1.19742 1.65551e+14 1.43889e+13 1.39393e+12 0 0 33498.3 967737 0.79564 22.9853 0.0275402 0.0205661 11.75 0.138135
58 0.390269 28.7148 1089.59 26.5026 2.2122 0.408662 6.72141e+07 6.9747e+08 1.49124e+07 914.893 3189.23 507483 98.2645 1.19703 1.64778e+14 1.43217e+13 1.38874e+12 0 0 36491.6 1.03431e+06 0.790471 22.4049 0.0275283 0.0205628 11.75 0.144645
59 0.408662 28.5324 1061.33 26.3197 2.21265 0.427921 7.36098e+07 7.51193e+08 1.62866e+07 1049.85 3186.9 507235 112.779 1.19662 1.63971e+14 1.42515e+13 1.38333e+12 0 0 39739.7 1.10449e+06 0.785087 21.8201 0.0275157 0.0205592 11.75 0.151462
60 0.427921 28.3426 1032.89 26.1295 2.21313 0.448088 8.06095e+07 8.0852e+08 1.77832e+07 1204.67 3184.46 506976 129.434 1.19619 1.6313e+14 1.41784e+13 1.37769e+12 0 0 43262.9 1.17838e+06 0.779488 21.2313 0.0275023 0.0205552 11.75 0.1586
61 0.448088 28.145 1004.3 25.9313 2.21366 0.469206 8.82697e+07 8.69639e+08 1.94125e+07 1382.3 3181.91 506705 148.547 1.19575 1.62251e+14 1.41021e+13 1.3718e+12 0 0 47081.3 1.25604e+06 0.773645 20.6394 0.0274879 0.020551 11.75 0.166075
62 0.469206 27.9391 975.598 25.7249 2.21424 0.491319 9.66519e+07 9.34738e+08 2.11857e+07 1586.07 3179.24 506422 170.478 1.19528 1.61333e+14 1.40223e+13 1.36566e+12 0 0 51216.9 1.33756e+06 0.76755 20.045 0.0274722 0.0205464 11.75 0.173902
63 0.491319 27.7247 946.814 25.5098 2.21489 0.514474 1.05823e+08 1.00401e+09 2.31148e+07 1819.82 3176.45 506125 195.644 1.19479 1.60374e+14 1.39389e+13 1.35927e+12 0 0 55692.4 1.42299e+06 0.761184 19.4489 0.0274551 0.0205414 11.75 0.182098
64 0.514474 27.5016 917.984 25.286 2.2156 0.538721 1.15857e+08 1.07766e+09 2.52125e+07 2087.96 3173.53 505816 224.519 1.19428 1.59373e+14 1.38519e+13 1.3526e+12 0 0 60533.6 1.51237e+06 0.754554 18.8517 0.0274367 0.020536 11.75 0.19068
65 0.538721 27.2693 889.147 25.0529 2.21639 0.56411 1.26834e+08 1.15587e+09 2.74929e+07 2395.53 3170.48 505492 257.65 1.19374 1.58326e+14 1.37609e+13 1.34566e+12 0 0 65764.8 1.60573e+06 0.747631 18.2543 0.0274166 0.0205302 11.75 0.199666
66 0.56411 27.0277 860.34 24.8104 2.21727 0.590696 1.3884e+08 1.23885e+09 2.99707e+07 2748.31 3167.3 505153 295.664 1.19318 1.57234e+14 1.3666e+13 1.33842e+12 0 0 71413.8 1.70308e+06 0.740415 17.6575 0.0273947 0.0205239 11.75 0.209076
67 0.590696 26.7766 831.601 24.5583 2.21823 0.618534 1.51972e+08 1.3268e+09 3.26617e+07 3152.93 3163.97 504799 339.278 1.19259 1.56095e+14 1.3567e+13 1.33089e+12 0 0 77509.2 1.80442e+06 0.732903 17.062 0.0273711 0.0205171 11.75 0.218929
68 0.618534 26.5156 802.97 24.2963 2.21929 0.647685 1.66332e+08 1.41991e+09 3.5583e+07 3616.98 3160.49 504429 389.314 1.19198 1.54906e+14 1.34637e+13 1.32305e+12 0 0 84079.8 1.90971e+06 0.725079 16.4687 0.0273454 0.0205098 11.75 0.229247
69 0.647685 26.2443 774.486 24.0239 2.22047 0.678209 1.82034e+08 1.51838e+09 3.87527e+07 4149.18 3156.86 504043 446.719 1.19134 1.53665e+14 1.33558e+13 1.31488e+12 0 0 91154.9 2.01889e+06 0.716924 15.8784 0.0273173 0.0205019 11.75 0.240051
