#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
192 186.794 7.76879e-19 0 0 7.76879e-19 195.598 8.16901e+11 3.43643e+10 6.85499e+09 8.20403e+10 977.382 618863 1.52084e+09 2.59894 0 0 0 0 1.00517e-10 0 9.50454e-21 0 0.0122342 0 12 44.4917
193 195.598 7.63165e-20 0 0 7.63165e-20 204.816 8.40453e+11 3.43643e+10 6.85499e+09 8.61884e+10 893.361 613155 1.50554e+09 2.75517 0 0 0 0 1.08372e-11 0 9.34569e-22 0 0.012246 0 12 46.5885
194 204.816 6.73343e-21 0 0 6.73343e-21 214.469 8.64254e+11 3.43643e+10 6.85499e+09 9.05439e+10 817.001 607716 1.49019e+09 2.92279 0 0 0 0 1.04939e-12 0 8.25337e-23 0 0.0122573 0 12 48.7841
195 214.469 5.30897e-22 0 0 5.30897e-22 224.576 8.88297e+11 3.43643e+10 6.85499e+09 9.51199e+10 747.602 602558 1.47476e+09 3.10287 0 0 0 0 9.0803e-14 0 6.51319e-24 0 0.0122683 0 12 51.0833
196 224.576 3.72082e-23 0 0 3.72082e-23 235.16 9.12575e+11 3.43643e+10 6.85499e+09 9.99305e+10 684.525 597693 1.45925e+09 3.29666 0 0 0 0 6.98399e-15 0 4.56875e-25 0 0.0122789 0 12 53.4908
197 235.16 2.30521e-24 0 0 2.30521e-24 246.243 9.3708e+11 3.43643e+10 6.85499e+09 1.04991e+11 627.191 593132 1.44364e+09 3.50554 0 0 0 0 4.74831e-16 0 2.83291e-26 0 0.0122892 0 12 56.0117
198 246.243 1.25517e-25 0 0 1.25517e-25 257.848 9.61805e+11 3.43643e+10 6.85499e+09 1.10319e+11 575.069 588887 1.42794e+09 3.73101 0 0 0 0 2.83716e-17 0 1.54375e-27 0 0.0122991 0 12 58.6514
199 257.848 5.97e-27 0 0 5.97e-27 270 9.86744e+11 3.43643e+10 6.85499e+09 1.10319e+11 0 0 0 0 0 0 0 0 1.48079e-18 0 7.34831e-29 0 0.0123087 0 12 61.4156
0 0.027 224.109 2957.59 221.577 2.53219 0.0282725 422372 653498 6919.79 4109.69 4.27919e+07 56982.5 2.29797e+07 2.5969e-07 1.38662e+15 1.91332e+14 0 0 1188.25 5315.49 5.37776 24.0567 0.0239962 0.00813389 12.25 0.00532601
1 0.0282725 224.064 2957.83 221.531 2.53219 0.0296049 463097 1.3701e+06 14509 4690.36 4.14106e+07 58646.4 3.10072e+06 2.64797e-07 1.38625e+15 1.9128e+14 0 0 1302.63 5824.53 5.37667 24.0411 0.0239962 0.00812795 12.25 0.00557702
2 0.0296049 224.016 2952.91 221.484 2.53219 0.0310001 507748 2.15454e+06 22832.3 5335.51 4.00722e+07 60357.3 3.28999e+06 2.70019e-07 1.38585e+15 1.91225e+14 0 0 1428 6382.13 5.37553 24.0248 0.0239962 0.00813596 12.25 0.00583985
3 0.0310001 223.967 2947.79 221.435 2.53219 0.0324611 556702 3.01316e+06 31961.1 6052.26 3.87754e+07 62116.2 3.49066e+06 2.75361e-07 1.38544e+15 1.91168e+14 0 0 1565.42 6992.9 5.37434 24.0077 0.0239961 0.00814429 12.25 0.00611508
4 0.0324611 223.915 2942.47 221.383 2.53219 0.033991 610375 3.95293e+06 41973.2 6848.55 3.7519e+07 63924.6 3.70341e+06 2.81242e-07 1.385e+15 1.91108e+14 0 0 1716.05 7661.86 5.37309 23.9898 0.0239961 0.00815297 12.25 0.00640327
5 0.033991 223.861 2936.93 221.329 2.53219 0.0355929 669220 4.98142e+06 52954.4 7733.13 3.63016e+07 65783.7 3.92896e+06 2.88166e-07 1.38455e+15 1.91046e+14 0 0 1881.16 8394.52 5.37178 23.9712 0.0239961 0.00816199 12.25 0.00670505
6 0.0355929 223.804 2931.17 221.272 2.53219 0.0372704 733737 6.10692e+06 64998.6 8715.78 3.51222e+07 67694.7 4.16805e+06 2.95276e-07 1.38407e+15 1.9098e+14 0 0 2062.12 9196.92 5.37041 23.9517 0.0239961 0.00817138 12.25 0.00702105
7 0.0372704 223.744 2925.18 221.212 2.53219 0.0390269 804470 7.33849e+06 78208.8 9807.3 3.39795e+07 69659.2 4.42148e+06 3.02578e-07 1.38358e+15 1.90912e+14 0 0 2260.47 10075.6 5.36898 23.9313 0.023996 0.00818113 12.25 0.00735194
8 0.0390269 223.682 2918.95 221.15 2.53219 0.0408662 882020 8.68601e+06 92698.1 11019.7 3.28724e+07 71678.4 4.69011e+06 3.19917e-07 1.38306e+15 1.9084e+14 0 0 2477.86 11037.9 5.36748 23.91 0.023996 0.00819128 12.25 0.00769843
9 0.0408662 223.617 2912.49 221.085 2.53219 0.0427921 967042 1.01603e+07 108591 12366.3 3.17999e+07 73753.8 4.97481e+06 3.33763e-07 1.38251e+15 1.90765e+14 0 0 2716.12 12091.5 5.36591 23.8877 0.023996 0.00820182 12.25 0.00806124
10 0.0427921 223.549 2905.77 221.017 2.53219 0.0448088 1.06026e+06 1.1773e+07 126023 13861.9 3.07609e+07 75886.8 5.27654e+06 3.48221e-07 1.38194e+15 1.90686e+14 0 0 2977.26 13245.2 5.36426 23.8644 0.0239959 0.00821277 12.25 0.00844116
11 0.0448088 223.477 2898.79 220.945 2.53219 0.0469206 1.16245e+06 1.35371e+07 145143 15522.9 2.97543e+07 78078.9 5.5963e+06 3.63323e-07 1.38134e+15 1.90603e+14 0 0 3263.45 14508.2 5.36254 23.8401 0.0239959 0.00822415 12.25 0.00883898
12 0.0469206 223.403 2891.55 220.871 2.53219 0.0491319 1.27449e+06 1.54666e+07 166117 17367.5 2.87792e+07 80331.6 5.93513e+06 3.73745e-07 1.38072e+15 1.90517e+14 0 0 3577.1 15891 5.36074 23.8147 0.0239958 0.00823596 12.25 0.00925554
13 0.0491319 223.325 2884.03 220.792 2.53219 0.0514474 1.39732e+06 1.75767e+07 189123 19415.8 2.78346e+07 82646.5 6.29414e+06 3.99299e-07 1.38007e+15 1.90427e+14 0 0 3920.83 17404.7 5.35885 23.7881 0.0239958 0.00824822 12.25 0.00969174
14 0.0514474 223.243 2876.23 220.71 2.53219 0.0538721 1.53199e+06 1.98841e+07 214359 21690.3 2.69196e+07 85025 6.67452e+06 4.26606e-07 1.37938e+15 1.90333e+14 0 0 4297.52 19061.6 5.35688 23.7604 0.0239958 0.00826095 12.25 0.0101485
15 0.0538721 223.157 2868.14 220.625 2.53219 0.056411 1.67962e+06 2.24071e+07 242042 24215.8 2.60333e+07 87468.9 7.07751e+06 4.55787e-07 1.37866e+15 1.90234e+14 0 0 4710.32 20875.1 5.35481 23.7314 0.0239957 0.00827415 12.25 0.0106268
16 0.056411 223.067 2859.74 220.535 2.53219 0.0590696 1.84147e+06 2.51653e+07 272410 27019.8 2.51748e+07 89979.7 7.50442e+06 4.89118e-07 1.37791e+15 1.9013e+14 0 0 5162.68 22859.9 5.35265 23.7011 0.0239957 0.00828784 12.25 0.0111276
17 0.0590696 222.973 2851.05 220.441 2.53219 0.0618534 2.01891e+06 2.81805e+07 305724 30132.9 2.43432e+07 92559.2 7.95664e+06 5.29009e-07 1.37713e+15 1.90022e+14 0 0 5658.37 25032 5.35038 23.6695 0.0239956 0.00830204 12.25 0.011652
18 0.0618534 222.875 2842.03 220.343 2.53219 0.0647685 2.21344e+06 3.14761e+07 342270 33589 2.35378e+07 95209 8.43562e+06 5.72149e-07 1.37631e+15 1.89909e+14 0 0 6201.53 27408.7 5.34801 23.6365 0.0239956 0.00831675 12.25 0.0122012
19 0.0647685 222.772 2832.69 220.24 2.53219 0.0678209 2.42669e+06 3.50778e+07 382362 37425.5 2.27577e+07 97930.8 8.94292e+06 6.18806e-07 1.37545e+15 1.8979e+14 0 0 6796.69 30009.3 5.34553 23.602 0.0239955 0.008332 12.25 0.0127762
20 0.0678209 222.664 2823.02 220.132 2.53219 0.0710172 2.66048e+06 3.90135e+07 426347 41684.3 2.20021e+07 100727 9.48016e+06 6.66143e-07 1.37455e+15 1.89666e+14 0 0 7448.8 32854.3 5.34294 23.566 0.0239955 0.00834779 12.25 0.0133783
21 0.0710172 222.552 2813.01 220.02 2.5322 0.0743642 2.91677e+06 4.33135e+07 474603 46411.3 2.12704e+07 103598 1.00491e+07 7.12382e-07 1.37361e+15 1.89536e+14 0 0 8163.3 35966.6 5.34022 23.5284 0.0239954 0.00836415 12.25 0.0140088
22 0.0743642 222.434 2802.65 219.902 2.5322 0.0778689 3.19773e+06 4.80111e+07 527545 51657.9 2.05617e+07 106547 1.06515e+07 7.61839e-07 1.37263e+15 1.894e+14 0 0 8946.11 39370.9 5.33737 23.4892 0.0239953 0.00838109 12.25 0.014669
23 0.0778689 222.31 2791.92 219.778 2.5322 0.0815387 3.50574e+06 5.31422e+07 585632 57480.6 1.98753e+07 109575 1.12893e+07 8.14744e-07 1.3716e+15 1.89258e+14 0 0 9803.75 43094.1 5.3344 23.4483 0.0239953 0.00839861 12.25 0.0153604
24 0.0815387 222.181 2780.84 219.649 2.5322 0.0853815 3.84338e+06 5.8746e+07 649364 63942.5 1.92107e+07 112684 1.19645e+07 8.69242e-07 1.37052e+15 1.8911e+14 0 0 10743.3 47165.7 5.33128 23.4056 0.0239952 0.00841674 12.25 0.0160843
25 0.0853815 222.046 2769.37 219.514 2.5322 0.0894054 4.21351e+06 6.48651e+07 719292 71113.1 1.8567e+07 115877 1.26792e+07 9.14585e-07 1.36939e+15 1.88954e+14 0 0 11772.6 51617.7 5.32802 23.361 0.0239951 0.00843549 12.25 0.0168423
26 0.0894054 221.905 2757.52 219.372 2.5322 0.0936189 4.61925e+06 7.15459e+07 796021 79069.8 1.79437e+07 119154 1.34358e+07 9.62335e-07 1.36821e+15 1.88791e+14 0 0 12900.1 56485 5.32461 23.3145 0.0239951 0.00845488 12.25 0.0176361
27 0.0936189 221.757 2745.28 219.224 2.5322 0.0980311 5.06403e+06 7.88387e+07 880215 87897.9 1.73402e+07 122519 1.42366e+07 1.01261e-06 1.36698e+15 1.88621e+14 0 0 14135.2 61805.8 5.32104 23.266 0.023995 0.00847492 12.25 0.0184672
28 0.0980311 221.602 2732.64 219.069 2.5322 0.102651 5.55158e+06 8.67982e+07 972602 97692.4 1.67558e+07 125973 1.5084e+07 1.04026e-06 1.36568e+15 1.88443e+14 0 0 15488.1 67621.4 5.31731 23.2155 0.0239949 0.00849562 12.25 0.0193376
29 0.102651 221.44 2719.59 218.907 2.5322 0.107489 6.08603e+06 9.5484e+07 1.07399e+06 108558 1.61899e+07 129518 1.59807e+07 1.08839e-06 1.36433e+15 1.88256e+14 0 0 16969.9 73977 5.3134 23.1627 0.0239948 0.00851701 12.25 0.0202489
30 0.107489 221.27 2706.12 218.738 2.5322 0.112555 6.67186e+06 1.04961e+08 1.18524e+06 120612 1.56421e+07 133157 1.69295e+07 1.13881e-06 1.36292e+15 1.88061e+14 0 0 18592.8 80921.6 5.30931 23.1078 0.0239947 0.00853909 12.25 0.0212032
31 0.112555 221.093 2692.22 218.56 2.5322 0.117859 7.31401e+06 1.15298e+08 1.30734e+06 133981 1.51116e+07 136891 1.79334e+07 1.19163e-06 1.36144e+15 1.87857e+14 0 0 20370.2 88508.7 5.30503 23.0505 0.0239946 0.00856188 12.25 0.0222025
32 0.117859 220.907 2677.88 218.375 2.5322 0.123414 8.0179e+06 1.26573e+08 1.44134e+06 148810 1.4598e+07 140723 1.89953e+07 1.24698e-06 1.3599e+15 1.87644e+14 0 0 22316.6 96796.4 5.30056 22.9907 0.0239945 0.00858541 12.25 0.0232489
33 0.123414 220.713 2663.11 218.18 2.5322 0.12923 8.78943e+06 1.38867e+08 1.58841e+06 165256 1.41008e+07 144654 2.01185e+07 1.31896e-06 1.35828e+15 1.87421e+14 0 0 24448 105848 5.29587 22.9285 0.0239944 0.00860968 12.25 0.0243446
34 0.12923 220.509 2647.88 217.977 2.5322 0.135321 9.6351e+06 1.5227e+08 1.74983e+06 183494 1.36195e+07 148688 2.13065e+07 1.39597e-06 1.35659e+15 1.87187e+14 0 0 26781.9 115732 5.29097 22.8637 0.0239943 0.00863472 12.25 0.0254919
35 0.135321 220.297 2632.18 217.765 2.5322 0.141698 1.0562e+07 1.66879e+08 1.927e+06 203718 1.31535e+07 152825 2.25628e+07 1.47753e-06 1.35482e+15 1.86943e+14 0 0 29337.4 126522 5.28585 22.7961 0.0239942 0.00866054 12.25 0.0266933
36 0.141698 220.074 2616.02 217.542 2.5322 0.148376 1.1578e+07 1.82799e+08 2.12148e+06 226141 1.27025e+07 157070 2.38913e+07 1.56391e-06 1.35297e+15 1.86688e+14 0 0 32135.2 138301 5.28048 22.7258 0.0239941 0.00868716 12.25 0.0279513
37 0.148376 219.842 2599.38 217.31 2.5322 0.155369 1.26915e+07 2.00144e+08 2.33496e+06 251002 1.22659e+07 161423 2.52958e+07 1.65386e-06 1.35103e+15 1.86421e+14 0 0 35198.1 151155 5.27488 22.6525 0.023994 0.0087146 12.25 0.0292686
38 0.155369 219.599 2582.25 217.066 2.5322 0.162691 1.39119e+07 2.19037e+08 2.56931e+06 278562 1.18432e+07 165888 2.67807e+07 1.75067e-06 1.34901e+15 1.86142e+14 0 0 38551 165181 5.26901 22.5763 0.0239938 0.00874289 12.25 0.030648
39 0.162691 219.344 2564.62 216.812 2.5322 0.170358 1.52495e+07 2.39612e+08 2.82658e+06 309113 1.14342e+07 170466 2.83502e+07 1.85322e-06 1.3469e+15 1.8585e+14 0 0 42221.1 180480 5.26287 22.4969 0.0239937 0.00877204 12.25 0.0320924
40 0.170358 219.078 2546.49 216.546 2.5322 0.178387 1.67154e+07 2.62012e+08 3.10904e+06 342975 1.10383e+07 175160 3.0009e+07 1.96186e-06 1.34469e+15 1.85545e+14 0 0 46238 197167 5.25645 22.4144 0.0239935 0.00880207 12.25 0.0336048
41 0.178387 218.799 2527.85 216.267 2.5322 0.186794 1.8322e+07 2.86393e+08 3.41915e+06 380505 1.06551e+07 179972 3.17621e+07 2.08204e-06 1.34238e+15 1.85226e+14 0 0 50634.3 215360 5.24974 22.3285 0.0239934 0.00883301 12.25 0.0351886
42 0.186794 218.508 2508.68 215.976 2.5322 0.195598 2.00827e+07 3.12924e+08 3.75965e+06 422095 1.02843e+07 184905 3.36144e+07 2.21624e-06 1.33996e+15 1.84893e+14 0 0 55445.2 235193 5.24272 22.2391 0.0239932 0.00886487 12.25 0.036847
43 0.195598 218.204 2488.99 215.672 2.5322 0.204816 2.20123e+07 3.41786e+08 4.13354e+06 468180 9.92542e+06 189962 3.55713e+07 2.35916e-06 1.33744e+15 1.84545e+14 0 0 60709.3 256807 5.23538 22.1462 0.0239931 0.00889767 12.25 0.0385835
44 0.204816 217.886 2468.77 215.353 2.5322 0.214469 2.41268e+07 3.73176e+08 4.54412e+06 519242 9.57815e+06 195144 3.76385e+07 2.51139e-06 1.3348e+15 1.84181e+14 0 0 66468.8 280355 5.22771 22.0497 0.0239929 0.00893143 12.25 0.0404019
45 0.214469 217.553 2448.01 215.021 2.53221 0.224576 2.6444e+07 4.07305e+08 4.995e+06 575812 9.24212e+06 200454 3.9822e+07 2.61761e-06 1.33204e+15 1.838e+14 0 0 72769.8 306004 5.21969 21.9493 0.0239927 0.00896618 12.25 0.042306
46 0.224576 217.205 2426.71 214.673 2.53221 0.23516 2.89832e+07 4.444e+08 5.49018e+06 638479 8.91698e+06 205895 4.21278e+07 2.83123e-06 1.32916e+15 1.83403e+14 0 0 79662.2 333933 5.2113 21.845 0.0239925 0.00900193 12.25 0.0442998
47 0.23516 216.841 2404.85 214.309 2.53221 0.246243 3.17656e+07 4.84709e+08 6.03405e+06 707891 8.60239e+06 211469 4.45626e+07 3.06227e-06 1.32615e+15 1.82987e+14 0 0 87200.9 364335 5.20253 21.7367 0.0239923 0.0090387 12.25 0.0463876
48 0.246243 216.461 2382.44 213.929 2.53221 0.257848 3.48143e+07 5.28494e+08 6.63142e+06 784767 8.29802e+06 217179 4.71331e+07 3.31213e-06 1.323e+15 1.82553e+14 0 0 95445.4 397419 5.19336 21.6243 0.0239921 0.00907652 12.25 0.0485738
49 0.257848 216.064 2359.47 213.531 2.53221 0.27 3.81549e+07 5.76041e+08 7.28761e+06 869900 8.00356e+06 223026 4.98465e+07 3.58235e-06 1.31972e+15 1.821e+14 0 0 104461 433409 5.18378 21.5075 0.0239919 0.00911541 12.25 0.050863
50 0.27 215.648 2335.94 213.116 2.53221 0.282725 4.18151e+07 6.27655e+08 8.00847e+06 964167 7.7187e+06 229015 5.27103e+07 4.16892e-06 1.31629e+15 1.81627e+14 0 0 114318 472546 5.17376 21.3864 0.0239917 0.00915538 12.25 0.0532601
51 0.282725 215.214 2311.84 212.682 2.53221 0.296049 4.58253e+07 6.83665e+08 8.8004e+06 1.06854e+06 7.44314e+06 235146 5.57323e+07 4.7799e-06 1.3127e+15 1.81132e+14 0 0 125093 515092 5.1633 21.2607 0.0239915 0.00919646 12.25 0.0557702
52 0.296049 214.76 2287.17 212.228 2.53221 0.310001 5.02189e+07 7.44423e+08 9.6705e+06 1.18408e+06 7.17659e+06 241423 5.89209e+07 5.47946e-06 1.30896e+15 1.80616e+14 0 0 136871 561325 5.15236 21.1304 0.0239912 0.00923868 12.25 0.0583985
53 0.310001 214.287 2261.92 211.754 2.53221 0.324611 5.50323e+07 8.10308e+08 1.06265e+07 1.31197e+06 6.91877e+06 247849 6.22845e+07 6.28028e-06 1.30505e+15 1.80077e+14 0 0 149744 611545 5.14094 20.9953 0.0239909 0.00928204 12.25 0.0611508
54 0.324611 213.791 2236.11 211.259 2.53221 0.33991 6.03055e+07 8.81724e+08 1.16771e+07 1.45352e+06 6.66941e+06 254425 6.58323e+07 7.17235e-06 1.30098e+15 1.79514e+14 0 0 163810 666073 5.129 20.8553 0.0239907 0.00932659 12.25 0.0640327
55 0.33991 213.274 2209.71 210.742 2.53221 0.355929 6.6082e+07 9.59107e+08 1.28316e+07 1.61016e+06 6.42825e+06 261154 6.95736e+07 8.56793e-06 1.29672e+15 1.78927e+14 0 0 179177 725255 5.11653 20.7102 0.0239904 0.00937234 12.25 0.0670505
56 0.355929 212.734 2182.74 210.202 2.53221 0.372704 7.24098e+07 1.04292e+09 1.41004e+07 1.78348e+06 6.19504e+06 268038 7.35182e+07 1.02317e-05 1.29228e+15 1.78314e+14 0 0 195963 789458 5.1035 20.56 0.0239901 0.00941933 12.25 0.0702105
57 0.372704 212.17 2155.19 209.637 2.53221 0.390269 7.93411e+07 1.13366e+09 1.5495e+07 1.97524e+06 5.96951e+06 275081 7.76766e+07 1.22145e-05 1.28764e+15 1.77674e+14 0 0 214297 859077 5.0899 20.4045 0.0239898 0.00946758 12.25 0.0735194
58 0.390269 211.58 2127.04 209.048 2.53221 0.408662 8.69331e+07 1.23185e+09 1.70279e+07 2.18737e+06 5.75145e+06 282283 8.20594e+07 1.4894e-05 1.2828e+15 1.77007e+14 0 0 234316 934529 5.07569 20.2435 0.0239894 0.00951723 12.25 0.0769843
59 0.408662 210.965 2098.31 208.433 2.53221 0.427921 9.52483e+07 1.33806e+09 1.8713e+07 2.42199e+06 5.5406e+06 289649 8.66778e+07 1.75859e-05 1.27776e+15 1.7631e+14 0 0 256172 1.01627e+06 5.06086 20.0771 0.0239891 0.00956821 12.25 0.0806124
60 0.427921 210.323 2069.02 207.791 2.53221 0.448088 1.04355e+08 1.4529e+09 2.05657e+07 2.68146e+06 5.33675e+06 297179 9.15436e+07 2.07579e-05 1.2725e+15 1.75584e+14 0 0 280027 1.10476e+06 5.04538 19.905 0.0239887 0.00962051 12.25 0.0844116
61 0.448088 209.652 2039.16 207.12 2.53221 0.469206 1.14329e+08 1.57699e+09 2.26026e+07 2.96838e+06 5.13968e+06 304877 9.6669e+07 2.4494e-05 1.26701e+15 1.74827e+14 0 0 306060 1.20052e+06 5.02921 19.7272 0.0239884 0.00967415 12.25 0.0883898
62 0.469206 208.953 2008.75 206.42 2.53221 0.491319 1.2525e+08 1.71103e+09 2.48423e+07 3.28559e+06 4.94917e+06 312744 1.02067e+08 2.88926e-05 1.26129e+15 1.74038e+14 0 0 334463 1.30409e+06 5.01235 19.5435 0.023988 0.00972917 12.25 0.0925554
63 0.491319 208.222 1977.79 205.69 2.53221 0.514474 1.3721e+08 1.85574e+09 2.73053e+07 3.63624e+06 4.76503e+06 320783 1.0775e+08 3.31985e-05 1.25533e+15 1.73216e+14 0 0 365443 1.41603e+06 4.99474 19.3538 0.0239875 0.00978557 12.25 0.0969174
64 0.514474 207.46 1946.29 204.928 2.53221 0.538721 1.50305e+08 2.01188e+09 3.00139e+07 4.02381e+06 4.58705e+06 328995 1.13733e+08 3.73844e-05 1.24912e+15 1.72358e+14 0 0 399227 1.53695e+06 4.97638 19.1581 0.0239871 0.00984341 12.25 0.101485
65 0.538721 206.666 1914.26 204.133 2.53221 0.56411 1.64643e+08 2.18027e+09 3.29931e+07 4.45211e+06 4.41504e+06 337383 1.20029e+08 4.20908e-05 1.24265e+15 1.71465e+14 0 0 436058 1.66748e+06 4.95722 18.9563 0.0239867 0.00990268 12.25 0.106268
66 0.56411 205.837 1881.71 203.304 2.53221 0.590696 1.8034e+08 2.36176e+09 3.627e+07 4.92536e+06 4.24881e+06 345949 1.26654e+08 4.73812e-05 1.23591e+15 1.70535e+14 0 0 476201 1.80829e+06 4.93723 18.7483 0.0239862 0.00996343 12.25 0.111276
67 0.590696 204.972 1848.65 202.44 2.53221 0.618534 1.97525e+08 2.55727e+09 3.98747e+07 5.44817e+06 4.08818e+06 354694 1.33623e+08 5.33272e-05 1.22889e+15 1.69567e+14 0 0 519940 1.96008e+06 4.9164 18.534 0.0239857 0.0100257 12.25 0.11652
68 0.618534 204.071 1815.09 201.539 2.53221 0.647685 2.16336e+08 2.76774e+09 4.38403e+07 6.02565e+06 3.93298e+06 363620 1.40952e+08 5.96975e-05 1.22158e+15 1.68558e+14 0 0 567584 2.1236e+06 4.89467 18.3133 0.0239852 0.0100895 12.25 0.122012
69 0.647685 203.131 1781.05 200.599 2.53221 0.678209 2.36926e+08 2.9942e+09 4.82034e+07 6.6634e+06 3.78303e+06 372730 1.48659e+08 6.52119e-05 1.21397e+15 1.67509e+14 0 0 619464 2.29961e+06 4.87203 18.0862 0.0239846 0.0101548 12.25 0.127762
70 0.678209 202.152 1746.54 199.62 2.53221 0.710172 2.59461e+08 3.23769e+09 5.30042e+07 7.36761e+06 3.63817e+06 382023 1.5676e+08 7.12321e-05 1.20606e+15 1.66417e+14 0 0 675939 2.48891e+06 4.84843 17.8526 0.023984 0.0102217 12.25 0.133783
71 0.710172 201.132 1711.59 198.6 2.53221 0.743642 2.84123e+08 3.49933e+09 5.82869e+07 8.14505e+06 3.49824e+06 391502 1.65273e+08 7.78034e-05 1.19783e+15 1.65281e+14 0 0 737394 2.69234e+06 4.82384 17.6126 0.0239834 0.0102902 12.25 0.140088
72 0.743642 200.07 1676.2 197.537 2.5322 0.778689 3.11111e+08 3.78028e+09 6.41003e+07 9.00318e+06 3.36309e+06 401168 1.74217e+08 8.23305e-05 1.18927e+15 1.641e+14 0 0 804243 2.91076e+06 4.79823 17.366 0.0239828 0.0103603 12.25 0.14669
73 0.778689 198.963 1640.41 196.431 2.5322 0.815387 3.40641e+08 4.08176e+09 7.04983e+07 9.9502e+06 3.23256e+06 411022 1.83611e+08 8.7759e-05 1.18037e+15 1.62872e+14 0 0 876933 3.14507e+06 4.77155 17.1129 0.0239821 0.0104321 12.25 0.153604
74 0.815387 197.811 1604.22 195.278 2.5322 0.853815 3.7295e+08 4.40504e+09 7.75401e+07 1.09951e+07 3.10651e+06 421065 1.93475e+08 9.35512e-05 1.17113e+15 1.61597e+14 0 0 955942 3.39619e+06 4.74378 16.8533 0.0239814 0.0105056 12.25 0.160843
75 0.853815 196.611 1567.67 194.079 2.5322 0.894054 4.08295e+08 4.75143e+09 8.52909e+07 1.21479e+07 2.9848e+06 431298 2.03829e+08 9.97322e-05 1.16152e+15 1.60272e+14 0 0 1.04178e+06 3.66505e+06 4.71488 16.5872 0.0239807 0.0105808 12.25 0.168423
76 0.894054 195.363 1530.79 192.831 2.53219 0.936189 4.46957e+08 5.1223e+09 9.38226e+07 1.34193e+07 2.86729e+06 441721 2.14695e+08 0.000106329 1.15155e+15 1.58896e+14 0 0 1.135e+06 3.95262e+06 4.6848 16.3147 0.02398 0.0106577 12.25 0.176361
77 0.936189 194.065 1493.59 191.533 2.53219 0.980311 4.89244e+08 5.51906e+09 1.03214e+08 1.48213e+07 2.75384e+06 452335 2.26095e+08 0.000113373 1.1412e+15 1.57468e+14 0 0 1.2362e+06 4.25986e+06 4.65351 16.0357 0.0239792 0.0107364 12.25 0.184672
78 0.980311 192.715 1456.1 190.183 2.53218 1.02651 5.3549e+08 5.94319e+09 1.13553e+08 1.6367e+07 2.64434e+06 463140 2.3805e+08 0.000120889 1.13046e+15 1.55986e+14 0 0 1.34598e+06 4.58775e+06 4.62097 15.7505 0.0239783 0.0108169 12.25 0.193376
79 1.02651 191.311 1418.37 188.779 2.53218 1.07489 5.8606e+08 6.39619e+09 1.24935e+08 1.80708e+07 2.53865e+06 474135 2.50584e+08 0.000128911 1.11933e+15 1.54449e+14 0 0 1.46504e+06 4.93728e+06 4.58715 15.459 0.0239774 0.0108991 12.25 0.202489
80 1.07489 189.852 1380.41 187.32 2.53217 1.12555 6.4135e+08 6.8796e+09 1.37466e+08 1.99485e+07 2.43665e+06 485322 2.63721e+08 0.000137476 1.10778e+15 1.52856e+14 0 0 1.59407e+06 5.3094e+06 4.552 15.1614 0.0239765 0.0109832 12.25 0.212032
81 1.12555 188.337 1342.27 185.805 2.53217 1.17859 7.01794e+08 7.395e+09 1.51261e+08 2.20172e+07 2.33824e+06 496698 2.77485e+08 0.000146621 1.09582e+15 1.51206e+14 0 0 1.73384e+06 5.70507e+06 4.51548 14.8578 0.0239755 0.0110691 12.25 0.222025
82 1.17859 186.763 1303.98 184.231 2.53216 1.23414 7.67863e+08 7.94401e+09 1.66449e+08 2.42959e+07 2.24328e+06 508264 2.919e+08 0.000158594 1.08344e+15 1.49497e+14 0 0 1.88516e+06 6.12523e+06 4.47755 14.5484 0.0239745 0.0111569 12.25 0.232489
83 1.23414 185.129 1265.57 182.597 2.53215 1.2923 8.40071e+08 8.52825e+09 1.8317e+08 2.68055e+07 2.15168e+06 520019 3.06993e+08 0.000173082 1.07062e+15 1.47728e+14 0 0 2.04886e+06 6.57075e+06 4.43818 14.2334 0.0239735 0.0112466 12.25 0.243446
84 1.2923 183.433 1227.09 180.901 2.53214 1.35321 9.18975e+08 9.14938e+09 2.01578e+08 2.95685e+07 2.06333e+06 531960 3.22789e+08 0.000188878 1.05736e+15 1.45898e+14 0 0 2.22585e+06 7.04247e+06 4.39733 13.9129 0.0239724 0.0113382 12.25 0.254919
85 1.35321 181.675 1188.57 179.143 2.53213 1.41698 1.00518e+09 9.80906e+09 2.21842e+08 3.26099e+07 1.97812e+06 544087 3.39315e+08 0.000206099 1.04365e+15 1.44007e+14 0 0 2.41708e+06 7.54117e+06 4.35496 13.5873 0.0239712 0.0114316 12.25 0.266933
86 1.41698 179.852 1150.05 177.319 2.53211 1.48376 1.09936e+09 1.05089e+10 2.44149e+08 3.59568e+07 1.89595e+06 556398 3.56598e+08 0.000224872 1.02948e+15 1.42052e+14 0 0 2.62354e+06 8.06753e+06 4.31104 13.2567 0.02397 0.011527 12.25 0.279513
