#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MassBin
65 0.538721 0 17.9988 10.3142 16.5425 0.56411 8.4029e+07 2.46585e+07 0 586404 556925 100652 5.79995e+06 0.000449468 3.32312e+13 0 0 2673.29 961.261 0.0303906 0.0109279 11
66 0.56411 0 17.0761 5.86052 20.618 0.590696 9.18332e+07 2.63055e+07 0 645762 532926 102819 6.08548e+06 0.000481776 1.89706e+13 0 0 1673.32 904.478 0.0173489 0.00937759 11
67 0.590696 0 16.437 9.54879 16.5395 0.618534 1.00348e+08 2.80438e+07 0 710959 509811 105011 6.38318e+06 0.000516437 3.10614e+13 0 0 3004.14 1059.1 0.0284062 0.0100146 11
68 0.618534 0 15.7782 4.31459 21.3712 0.647685 1.09634e+08 2.98734e+07 0 782546 487551 107228 6.69341e+06 0.000553628 1.41072e+13 0 0 1496.03 1003.79 0.0129013 0.00865635 11
69 0.647685 0 15.5945 7.10655 18.1644 0.678209 1.19762e+08 3.18562e+07 0 861126 466119 109469 7.01656e+06 0.000593535 2.33611e+13 0 0 2716.39 1254.33 0.0213641 0.00986519 11
70 0.678209 0 14.7372 4.10943 20.7343 0.710172 1.30803e+08 3.39108e+07 0 947355 445487 111734 7.35297e+06 0.000636361 1.3585e+13 0 0 1732.04 1205 0.0124237 0.00864332 11
71 0.710172 0 13.1637 15.2291 32.8319 0.743642 1.42837e+08 3.5923e+07 0 1.04195e+06 425630 114020 7.703e+06 0.000658538 4.04931e+13 0 0 5660.83 1159.62 0.0370317 0.00758597 11
72 0.743642 0 14.0594 7.24494 16.7073 0.778689 1.5595e+08 3.82796e+07 0 1.14567e+06 406523 116328 8.06702e+06 0.000700633 2.4241e+13 0 0 3715.77 1491.56 0.0221688 0.00889886 11
73 0.778689 0 12.1939 12.5844 33.6657 0.815387 1.70235e+08 4.05206e+07 0 1.25939e+06 388142 118655 8.44537e+06 0.000745539 3.38878e+13 0 0 5695.64 1288.85 0.030991 0.00701287 11
74 0.815387 0 11.5067 12.5577 33.7548 0.853815 1.85792e+08 4.28394e+07 0 1.384e+06 370463 121001 8.83838e+06 0.000793453 3.3801e+13 0 0 6229.16 1256.68 0.0309117 0.00623616 11
75 0.853815 22.5228 11.3004 0 22.5228 0.894054 2.02729e+08 4.53363e+07 4.97655e+06 1.52051e+06 353463 123364 9.24638e+06 0.000844584 0 0 0 5193.66 1302.64 0.0235054 0.00589547 11
76 0.894054 0 10.2873 10.5915 32.7624 0.936189 2.21164e+08 4.78286e+07 4.97655e+06 1.66999e+06 337121 125743 9.6697e+06 0.000899163 2.91364e+13 0 0 6455.58 1485.92 0.0266458 0.00613323 11
77 0.936189 0 10.5375 5.52174 15.9882 0.980311 2.41221e+08 5.06278e+07 4.97655e+06 1.83363e+06 321413 128136 1.01086e+07 0.000935673 1.91427e+13 0 0 4650.54 1683.66 0.0175064 0.00633793 11
78 0.980311 0 10.1859 3.24375 17.7426 1.02651 2.63038e+08 5.35948e+07 4.97655e+06 2.01269e+06 306321 130540 1.05634e+07 0.00099279 1.13372e+13 0 0 3020 1851.65 0.0103681 0.00635701 11
79 1.02651 0 9.2302 4.31205 16.1397 1.07489 2.86759e+08 5.65427e+07 4.97655e+06 2.20854e+06 291824 132956 1.10344e+07 0.00105364 1.51999e+13 0 0 4439.57 1767.72 0.0139006 0.00553485 11
80 1.07489 0 8.44883 3.17579 26.0411 1.12555 3.12543e+08 5.95014e+07 4.97655e+06 2.42269e+06 277901 135380 1.15217e+07 0.00111848 9.95157e+12 0 0 3187.06 1652.58 0.0091009 0.00471907 11
81 1.12555 0 8.08085 4.48492 14.8663 1.17859 3.40557e+08 6.26043e+07 4.97655e+06 2.65673e+06 264535 137810 1.20257e+07 0.00118761 1.61005e+13 0 0 5653.79 1891.14 0.0147242 0.00492513 11
82 1.17859 0 7.52385 5.30328 31.6589 1.23414 3.70984e+08 6.5772e+07 4.97655e+06 2.91242e+06 251706 140246 1.25465e+07 0.00126132 1.53774e+13 0 0 5920.83 1832.85 0.0140629 0.00435332 11
83 1.23414 0 7.04008 1.19765 17.0148 1.2923 4.04017e+08 6.9022e+07 4.97655e+06 3.19163e+06 239397 142683 1.30842e+07 0.00132631 4.38638e+12 0 0 1851.85 1773 0.00401143 0.00384062 11
84 1.2923 0 6.74694 1.30983 16.3205 1.35321 4.39865e+08 7.24372e+07 4.97655e+06 3.4964e+06 227591 145121 1.3639e+07 0.00140915 4.84895e+12 0 0 2244.64 2016.99 0.00443446 0.00398471 11
85 1.35321 0 6.12934 3.26998 30.2458 1.41698 4.78751e+08 7.58391e+07 4.97655e+06 3.82892e+06 216270 147557 1.4211e+07 0.00149757 9.79291e+12 0 0 4970.63 2033.69 0.0089558 0.0036642 11
86 1.41698 16.4444 5.95703 0 16.4444 1.48376 5.20915e+08 7.94643e+07 1.4984e+07 4.19154e+06 205419 149987 1.48002e+07 0.00159198 0 0 0 13575.4 2076.54 0.0223072 0.00341219 11
87 1.48376 0 5.20127 7.05679 24.0939 1.55369 5.6661e+08 8.2935e+07 1.4984e+07 4.58681e+06 195022 152411 1.54067e+07 0.00169282 2.16502e+13 0 0 13211.8 2225.39 0.0197995 0.00333503 11
88 1.55369 15.2355 5.48002 0 15.2355 1.62691 6.16109e+08 8.69445e+07 2.61311e+07 5.01747e+06 185063 154824 1.60305e+07 0.00180056 0 0 0 18032.7 2269.1 0.0246464 0.00310132 11
89 1.62691 14.625 4.3245 0 14.625 1.70358 6.69703e+08 9.04138e+07 3.78639e+07 5.48646e+06 175527 157225 1.66714e+07 0.00191573 0 0 0 12249.4 1942.12 0.0152689 0.00242086 11
90 1.70358 3.34336 4.07791 0 3.34336 1.78387 7.27701e+08 9.40009e+07 4.08049e+07 5.99693e+06 166400 159611 1.73293e+07 0.00202299 4.68933e+12 0 0 6511.17 2121.12 0.00740206 0.00241134 11
91 1.78387 0 4.03956 4.06714 22.2602 1.86794 7.90431e+08 9.78971e+07 4.08049e+07 6.55227e+06 157668 161978 1.8004e+07 0.00216032 1.31903e+13 0 0 11634.6 2559.57 0.0120628 0.00265375 11
92 1.86794 12.7829 3.75405 0 12.7829 1.95598 8.58243e+08 1.01867e+08 5.43236e+07 7.15611e+06 149317 164323 1.86954e+07 0.00230753 0 0 0 18818.8 2189.79 0.0177944 0.00207059 11
93 1.95598 12.1696 3.43748 0 12.1696 2.04816 9.31507e+08 1.05853e+08 6.84354e+07 7.81235e+06 141334 166644 1.94032e+07 0.00246538 0 0 0 26089.8 2343.43 0.022499 0.0020209 11
94 2.04816 0 2.81169 4.06729 30.3456 2.14469 1.01062e+09 1.09428e+08 6.84354e+07 8.52514e+06 133706 168938 2.01269e+07 0.00263469 1.2075e+13 0 0 14040.6 2250.06 0.0110428 0.00176965 11
95 2.14469 0 2.6971 4.91449 27.6791 2.24576 1.09598e+09 1.13188e+08 6.84354e+07 9.29895e+06 126420 171200 2.08663e+07 0.00281633 1.4854e+13 0 0 18938.4 2303.62 0.0135843 0.00165236 11
96 2.24576 10.351 2.75103 0 10.351 2.3516 1.18805e+09 1.17394e+08 8.42584e+07 1.01385e+07 119465 173429 2.16207e+07 0.00301129 0 0 0 32762.1 2216.26 0.0214321 0.00144982 11
97 2.3516 0 2.12264 3.65408 25.3574 2.46243 1.28728e+09 1.20952e+08 8.42584e+07 1.10489e+07 112829 175620 2.23897e+07 0.00322058 1.1477e+13 0 0 17592.5 2345.1 0.010496 0.00139912 11
98 2.46243 0 2.13631 3.08408 24.1735 2.57848 1.39415e+09 1.24878e+08 8.42584e+07 1.20356e+07 106500 177771 2.31727e+07 0.00344537 9.88813e+12 0 0 16619.3 2412.56 0.00904288 0.00131272 11
99 2.57848 8.59563 2.09976 0 8.59563 2.7 1.50918e+09 1.29109e+08 1.0158e+08 1.31042e+07 100467 179877 2.3969e+07 0.00361581 0 0 0 36565.1 2319.92 0.0181451 0.00115124 11
100 2.7 15.7537 1.65271 0 15.7537 2.82725 1.63292e+09 1.32761e+08 1.36389e+08 1.4261e+07 94718.9 181936 2.47779e+07 0.00387031 0 0 0 49185 2085.23 0.02226 0.000943728 11
101 2.82725 24.9611 1.33898 0 24.9611 2.96049 1.76591e+09 1.36005e+08 1.96863e+08 1.55124e+07 89245.7 183944 2.55985e+07 0.0041439 0 0 0 54008.3 1825.59 0.0222923 0.000753525 11
102 2.96049 21.6517 1.22286 0 21.6517 3.10001 1.90875e+09 1.39253e+08 2.5438e+08 1.68654e+07 84036.8 185897 2.643e+07 0.00443811 0 0 0 53605.8 1836.92 0.0201793 0.000691486 11
103 3.10001 19.0407 1.11066 0 19.0407 3.24611 2.06206e+09 1.42488e+08 3.09842e+08 1.83272e+07 79082.4 187793 2.72714e+07 0.00475459 0 0 0 60846.2 1819.7 0.0208894 0.00062473 11
104 3.24611 22.6536 0.930482 0 22.6536 3.3991 2.22647e+09 1.4546e+08 3.82192e+08 1.99057e+07 74372.8 189628 2.81217e+07 0.00509515 0 0 0 65906.6 1650.43 0.0206358 0.000516761 11
105 3.3991 0 0.768639 3.37903 30.6808 3.55929 2.40265e+09 1.48152e+08 3.82192e+08 2.16089e+07 69898.5 191399 2.89798e+07 0.00546175 1.00659e+13 0 0 32236.7 1950.36 0.00920544 0.000556938 11
106 3.55929 22.7507 0.852849 0 22.7507 3.72704 2.5913e+09 1.51427e+08 4.6955e+08 2.34457e+07 65650.5 193101 2.98446e+07 0.00585652 0 0 0 76716.3 1481.66 0.0199793 0.000385871 11
107 3.72704 25.1797 0.601249 0 25.1797 3.90269 2.79312e+09 1.53958e+08 5.75563e+08 2.54251e+07 61619.8 194733 3.07148e+07 0.00628174 0 0 0 88778.3 1358.65 0.0210863 0.000322701 11
108 3.90269 10.7388 0.569413 0 10.7388 4.08662 3.00886e+09 1.56587e+08 6.25137e+08 2.75568e+07 57797.7 196291 3.15892e+07 0.00673996 0 0 0 60051.1 1416.52 0.0130081 0.000306843 11
109 4.08662 18.2201 0.460213 0 18.2201 4.27921 3.23928e+09 1.58916e+08 7.17364e+08 2.9851e+07 54175.9 197772 3.24664e+07 0.00723391 0 0 0 88411.6 1213.68 0.0174664 0.000239772 11
110 4.27921 29.4494 0.345025 0 29.4494 4.48088 3.48517e+09 1.60831e+08 8.80813e+08 3.23182e+07 50746.2 199172 3.3345e+07 0.00776656 6.58185e+10 0 0 126826 954.649 0.0228509 0.000172003 11
111 4.48088 15.8261 0.268506 0 15.8261 4.69206 3.74733e+09 1.62465e+08 9.77125e+08 3.49699e+07 47500.6 200490 3.42237e+07 0.00829229 3.51101e+12 0 0 87519.2 1037.91 0.0143813 0.000170551 11
112 4.69206 26.3986 0.29231 0 26.3986 4.91319 4.02658e+09 1.64416e+08 1.15328e+09 3.78177e+07 44431.4 201722 3.51009e+07 0.00895242 0 0 0 133527 749.1 0.0200107 0.000112262 11
113 4.91319 24.3149 0.20328 0 24.3149 5.14474 4.32376e+09 1.65903e+08 1.33118e+09 4.08739e+07 41531.1 202866 3.5975e+07 0.00966467 0 0 0 131914 663.31 0.0180296 9.06588e-05 11
114 5.14474 36.2521 0.112664 0 36.2521 5.38721 4.63973e+09 1.66807e+08 1.62201e+09 4.41516e+07 38792.5 203919 3.68447e+07 0.010433 0 0 0 172646 370.492 0.0215204 4.6182e-05 11
115 5.38721 34.0719 0.0867044 0 34.0719 5.6411 4.97535e+09 1.6757e+08 1.92172e+09 4.76641e+07 36208.3 204880 3.77082e+07 0.011262 0 0 0 167897 294.314 0.0190869 3.34583e-05 11
116 5.6411 46.512 0 0 46.512 5.90696 5.33152e+09 1.6757e+08 2.37033e+09 5.14257e+07 33771.8 205745 3.8564e+07 0.0121562 0 0 0 204416 0 0.0211938 0 11
117 5.90696 38.6329 0 0 38.6329 6.18534 5.70911e+09 1.6757e+08 2.7789e+09 5.5451e+07 31476.3 206514 3.94105e+07 0.0131208 0 0 0 188119 0 0.0177879 0 11
118 6.18534 31.8611 0 0 31.8611 6.47685 6.10901e+09 1.6757e+08 3.14836e+09 5.97554e+07 29315.4 207185 4.0246e+07 0.0141613 0 0 0 171860 0 0.0148207 0 11
119 6.47685 26.0815 0 0 26.0815 6.78209 6.53212e+09 1.6757e+08 3.47998e+09 6.43548e+07 27282.7 207755 4.10691e+07 0.0152834 0 0 0 155813 0 0.0122545 0 11
120 6.78209 21.1849 0 0 21.1849 7.10172 6.97935e+09 1.6757e+08 3.77533e+09 6.92659e+07 25372.2 208225 4.18779e+07 0.0164938 0 0 0 140143 0 0.0100523 0 11
121 7.10172 17.0681 0 0 17.0681 7.43642 7.45156e+09 1.6757e+08 4.03624e+09 7.45057e+07 23578 208592 4.26711e+07 0.017799 0 0 0 125004 0 0.00817746 0 11
122 7.43642 13.6349 0 0 13.6349 7.78689 7.94966e+09 1.6757e+08 4.26477e+09 8.00924e+07 21894.4 208857 4.34471e+07 0.0192066 0 0 0 110536 0 0.0065947 0 11
123 7.78689 10.7958 0 0 10.7958 8.15387 8.47452e+09 1.6757e+08 4.46318e+09 8.60442e+07 20316 209019 4.42044e+07 0.0207245 0 0 0 96857.5 0 0.00527019 0 11
124 8.15387 8.4686 0 0 8.4686 8.53815 9.02698e+09 1.6757e+08 4.63384e+09 9.23805e+07 18837.3 209077 4.49414e+07 0.0223613 0 0 0 84070.2 0 0.00417191 0 11
125 8.53815 6.57872 0 0 6.57872 8.94054 9.60791e+09 1.6757e+08 4.7792e+09 9.9121e+07 17453.4 209032 4.56569e+07 0.0241262 0 0 0 72250.8 0 0.00326991 0 11
126 8.94054 5.0588 0 0 5.0588 9.36189 1.02181e+10 1.6757e+08 4.90176e+09 1.06286e+08 16159.1 208884 4.63495e+07 0.026029 0 0 0 61452.6 0 0.00253649 0 11
127 9.36189 3.8488 0 0 3.8488 9.80311 1.08584e+10 1.6757e+08 5.004e+09 1.13897e+08 14949.8 208634 4.70179e+07 0.0280805 0 0 0 51704.9 0 0.00194637 0 11
128 9.80311 2.89574 0 0 2.89574 10.2651 1.15295e+10 1.6757e+08 5.08835e+09 1.21976e+08 13820.9 208282 4.7661e+07 0.0302922 0 0 0 43013.4 0 0.00147672 0 11
129 10.2651 2.15342 0 0 2.15342 10.7489 1.22323e+10 1.6757e+08 5.15713e+09 1.30545e+08 12767.9 207829 4.82777e+07 0.0326766 0 0 0 35361.6 0 0.0011072 0 11
130 10.7489 1.58195 0 0 1.58195 11.2555 1.29673e+10 1.6757e+08 5.21252e+09 1.39628e+08 11786.6 207277 4.88669e+07 0.0352469 0 0 0 28713.3 0 0.000819929 0 11
131 11.2555 1.14739 0 0 1.14739 11.7859 1.37353e+10 1.6757e+08 5.25658e+09 1.49248e+08 10872.9 206628 4.94278e+07 0.0380176 0 0 0 23014.9 0 0.000599382 0 11
132 11.7859 0.821144 0 0 0.821144 12.3414 1.45369e+10 1.6757e+08 5.29115e+09 1.59429e+08 10022.9 205884 4.99597e+07 0.0410042 0 0 0 18199.4 0 0.000432265 0 11
133 12.3414 0.579496 0 0 0.579496 12.923 1.53727e+10 1.6757e+08 5.31791e+09 1.70197e+08 9232.83 205045 5.04617e+07 0.0442233 0 0 0 14189.1 0 0.00030736 0 11
134 12.923 0.403015 0 0 0.403015 13.5321 1.62433e+10 1.6757e+08 5.33831e+09 1.81579e+08 8499.15 204116 5.09335e+07 0.0476929 0 0 0 10899.8 0 0.000215333 0 11
135 13.5321 0.276016 0 0 0.276016 14.1698 1.7149e+10 1.6757e+08 5.35362e+09 1.93599e+08 7818.43 203098 5.13744e+07 0.0514323 0 0 0 8244.3 0 0.000148541 0 11
136 14.1698 0.186027 0 0 0.186027 14.8376 1.80905e+10 1.6757e+08 5.36495e+09 2.06287e+08 7187.38 201995 5.17843e+07 0.0554626 0 0 0 6135.52 0 0.00010082 0 11
137 14.8376 0.123289 0 0 0.123289 15.5369 1.90681e+10 1.6757e+08 5.37317e+09 2.1967e+08 6602.89 200809 5.21629e+07 0.0598058 0 0 0 4489.37 0 6.72789e-05 0 11
138 15.5369 0.0802853 0 0 0.0802853 16.2691 2.0082e+10 1.6757e+08 5.37905e+09 2.33777e+08 6062 199543 5.25101e+07 0.0644867 0 0 0 3227.13 0 4.41072e-05 0 11
139 16.2691 0.0513278 0 0 0.0513278 17.0358 2.11328e+10 1.6757e+08 5.38316e+09 2.48638e+08 5561.87 198202 5.28261e+07 0.0705851 0 0 0 2277.13 0 2.83844e-05 0 11
140 17.0358 0.0321885 0 0 0.0321885 17.8387 2.22204e+10 1.6757e+08 5.386e+09 2.64283e+08 5099.84 196788 5.3111e+07 0.0765402 0 0 0 1575.88 0 1.7915e-05 0 11
141 17.8387 0.0197827 0 0 0.0197827 18.6794 2.33453e+10 1.6757e+08 5.3879e+09 2.80743e+08 4673.37 195305 5.33651e+07 0.0830213 0 0 0 1068.65 0 1.10797e-05 0 11
142 18.6794 0.0119041 0 0 0.0119041 19.5598 2.45074e+10 1.6757e+08 5.38916e+09 2.98052e+08 4280.03 193757 5.35889e+07 0.0900757 0 0 0 709.435 0 6.7082e-06 0 11
143 19.5598 0.00700658 0 0 0.00700658 20.4816 2.5707e+10 1.6757e+08 5.38998e+09 3.16242e+08 3917.57 192149 5.37829e+07 0.0977559 0 0 0 460.601 0 3.97208e-06 0 11
144 20.4816 0.00402957 0 0 0.00402957 21.4469 2.69439e+10 1.6757e+08 5.39049e+09 3.35347e+08 3583.82 190484 5.39478e+07 0.106118 0 0 0 292.161 0 2.29782e-06 0 11
145 21.4469 0.00226195 0 0 0.00226195 22.4576 2.82182e+10 1.6757e+08 5.3908e+09 3.55404e+08 3276.76 188766 5.40843e+07 0.115224 0 0 0 180.856 0 1.29726e-06 0 11
146 22.4576 0.0012379 0 0 0.0012379 23.516 2.95298e+10 1.6757e+08 5.39099e+09 3.76448e+08 2994.47 186999 5.41936e+07 0.125141 0 0 0 109.135 0 7.13935e-07 0 11
147 23.516 0.000659696 0 0 0.000659696 24.6243 3.08785e+10 1.6757e+08 5.3911e+09 3.98518e+08 2735.16 185189 5.42764e+07 0.135943 0 0 0 64.1208 0 3.82554e-07 0 11
148 24.6243 0.000341915 0 0 0.000341915 25.7848 3.22643e+10 1.6757e+08 5.39117e+09 4.21653e+08 2497.15 183340 5.4334e+07 0.14771 0 0 0 36.6347 0 1.99336e-07 0 11
149 25.7848 0.000172123 0 0 0.000172123 27 3.36868e+10 1.6757e+08 5.3912e+09 4.45892e+08 2278.83 181455 5.43676e+07 0.160528 0 0 0 20.3273 0 1.00873e-07 0 11
150 27 8.40443e-05 0 0 8.40443e-05 28.2725 3.51459e+10 1.6757e+08 5.39122e+09 4.7128e+08 2078.73 179539 5.43784e+07 0.174493 0 0 0 10.9387 0 4.95062e-08 0 11
151 28.2725 3.9747e-05 0 0 3.9747e-05 29.6049 3.66411e+10 1.6757e+08 5.39123e+09 4.97858e+08 1895.46 177598 5.4368e+07 0.193433 0 0 0 5.70069 0 2.35299e-08 0 11
152 29.6049 1.81791e-05 0 0 1.81791e-05 31.0001 3.81721e+10 1.6757e+08 5.39123e+09 5.25674e+08 1727.72 175634 5.43377e+07 0.210334 0 0 0 2.87284 0 1.08145e-08 0 11
153 31.0001 8.02841e-06 0 0 8.02841e-06 32.4611 3.97386e+10 1.6757e+08 5.39124e+09 5.54774e+08 1574.29 173654 5.42891e+07 0.228749 0 0 0 1.39777 0 4.79876e-09 0 11
154 32.4611 3.41788e-06 0 0 3.41788e-06 33.991 4.134e+10 1.6757e+08 5.39124e+09 5.8521e+08 1434.05 171660 5.4224e+07 0.248811 0 0 0 0.655518 0 2.05247e-09 0 11
155 33.991 1.40025e-06 0 0 1.40025e-06 35.5929 4.2976e+10 1.6757e+08 5.39124e+09 6.17032e+08 1305.94 169658 5.41439e+07 0.270667 0 0 0 0.295806 0 8.44697e-10 0 11
156 35.5929 5.51046e-07 0 0 5.51046e-07 37.2704 4.4646e+10 1.6757e+08 5.39124e+09 6.50297e+08 1188.98 167652 5.40506e+07 0.294476 0 0 0 0.12821 0 3.33898e-10 0 11
157 37.2704 2.07913e-07 0 0 2.07913e-07 39.0269 4.63495e+10 1.6757e+08 5.39124e+09 6.85063e+08 1082.26 165646 5.3946e+07 0.320413 0 0 0 0.0532723 0 1.2653e-10 0 11
158 39.0269 7.50631e-08 0 0 7.50631e-08 40.8662 4.80859e+10 1.6757e+08 5.39124e+09 7.2139e+08 984.945 163645 5.38319e+07 0.348662 0 0 0 0.0211782 0 4.58757e-11 0 11
159 40.8662 2.58772e-08 0 0 2.58772e-08 42.7921 4.98546e+10 1.6757e+08 5.39124e+09 7.59343e+08 896.25 161652 5.37102e+07 0.379429 0 0 0 0.00803865 0 1.58809e-11 0 11
160 42.7921 8.49986e-09 0 0 8.49986e-09 44.8088 5.16552e+10 1.6757e+08 5.39124e+09 7.9899e+08 815.453 159671 5.35829e+07 0.412933 0 0 0 0.00290695 0 5.23759e-12 0 11
161 44.8088 2.65411e-09 0 0 2.65411e-09 46.9206 5.34868e+10 1.6757e+08 5.39124e+09 8.40404e+08 741.885 157707 5.3452e+07 0.454074 0 0 0 0.000999232 0 1.64195e-12 0 11
162 46.9206 7.85965e-10 0 0 7.85965e-10 49.1319 5.53489e+10 1.6757e+08 5.39124e+09 8.83663e+08 674.93 155764 5.33195e+07 0.495473 0 0 0 0.000325711 0 4.88119e-13 0 11
163 49.1319 2.20181e-10 0 0 2.20181e-10 51.4474 5.72409e+10 1.6757e+08 5.39124e+09 9.28848e+08 614.02 153844 5.31875e+07 0.540649 0 0 0 0.000100428 0 1.37261e-13 0 11
164 51.4474 5.81988e-11 0 0 5.81988e-11 53.8721 5.9162e+10 1.6757e+08 5.39124e+09 9.76048e+08 558.63 151953 5.30581e+07 0.589928 0 0 0 2.92141e-05 0 3.64154e-14 0 11
165 53.8721 1.44749e-11 0 0 1.44749e-11 56.411 6.11116e+10 1.6757e+08 5.39124e+09 1.02536e+09 508.278 150093 5.29333e+07 0.643663 0 0 0 7.99581e-06 0 9.08983e-15 0 11
166 56.411 3.37785e-12 0 0 3.37785e-12 59.0696 6.3089e+10 1.6757e+08 5.39124e+09 1.07687e+09 462.522 148268 5.28154e+07 0.702243 0 0 0 2.05314e-06 0 2.12869e-15 0 11
167 59.0696 7.3737e-13 0 0 7.3737e-13 61.8534 6.50935e+10 1.6757e+08 5.39124e+09 1.13071e+09 420.955 146482 5.27064e+07 0.766078 0 0 0 4.93128e-07 0 4.66287e-16 0 11
168 61.8534 1.50101e-13 0 0 1.50101e-13 64.7685 6.71244e+10 1.6757e+08 5.39124e+09 1.18697e+09 383.204 144737 5.26087e+07 0.83561 0 0 0 1.10438e-07 0 9.52385e-17 0 11
169 64.7685 2.83995e-14 0 0 2.83995e-14 67.8209 6.9181e+10 1.6757e+08 5.39124e+09 1.2458e+09 348.926 143037 5.25244e+07 0.911312 0 0 0 2.29863e-08 0 1.80785e-17 0 11
170 67.8209 4.977e-15 0 0 4.977e-15 71.0172 7.12626e+10 1.6757e+08 5.39124e+09 1.30731e+09 317.808 141385 5.24557e+07 0.993692 0 0 0 4.43114e-09 0 3.17841e-18 0 11
171 71.0172 8.04985e-16 0 0 8.04985e-16 74.3642 7.33685e+10 1.6757e+08 5.39124e+09 1.37166e+09 289.565 139784 5.24051e+07 1.09425 0 0 0 7.883e-10 0 5.15685e-19 0 11
172 74.3642 1.19711e-16 0 0 1.19711e-16 77.8689 7.5498e+10 1.6757e+08 5.39124e+09 1.43901e+09 263.933 138236 5.23746e+07 1.19253 0 0 0 1.28931e-10 0 7.69219e-20 0 11
173 77.8689 1.63036e-17 0 0 1.63036e-17 81.5387 7.76505e+10 1.6757e+08 5.39124e+09 1.50952e+09 240.674 136745 5.23668e+07 1.29929 0 0 0 1.93106e-11 0 1.05072e-20 0 11
174 81.5387 2.0251e-18 0 0 2.0251e-18 85.3815 7.98252e+10 1.6757e+08 5.39124e+09 1.58337e+09 219.569 135313 5.21874e+07 1.41521 0 0 0 2.6376e-12 0 1.30889e-21 0 11
175 85.3815 2.2842e-19 0 0 2.2842e-19 89.4054 8.20214e+10 1.6757e+08 5.39124e+09 1.66078e+09 200.42 133943 5.02293e+07 1.54099 0 0 0 3.27126e-13 0 1.4805e-22 0 11
176 89.4054 2.32905e-20 0 0 2.32905e-20 93.6189 8.42386e+10 1.6757e+08 5.39124e+09 1.74194e+09 183.045 132637 4.83886e+07 1.67737 0 0 0 3.66728e-14 0 1.51369e-23 0 11
177 93.6189 2.13656e-21 0 0 2.13656e-21 98.0311 8.6476e+10 1.6757e+08 5.39124e+09 1.82711e+09 167.279 131398 4.66613e+07 1.82515 0 0 0 3.69856e-15 0 1.39228e-24 0 11
178 98.0311 1.75462e-22 0 0 1.75462e-22 102.651 8.8733e+10 1.6757e+08 5.39124e+09 1.91652e+09 152.971 130227 4.50431e+07 1.98517 0 0 0 3.33901e-16 0 1.14633e-25 0 11
179 102.651 1.28327e-23 0 0 1.28327e-23 107.489 9.10089e+10 1.6757e+08 5.39124e+09 2.01047e+09 139.987 129127 4.35302e+07 2.1583 0 0 0 2.68435e-17 0 8.4049e-27 0 11
180 107.489 8.31296e-25 0 0 8.31296e-25 112.555 9.33031e+10 1.6757e+08 5.39124e+09 2.10926e+09 128.2 128101 4.21184e+07 2.34547 0 0 0 1.91129e-18 0 5.45783e-28 0 11
181 112.555 4.74253e-26 0 0 4.74253e-26 117.859 9.56151e+10 1.6757e+08 5.39124e+09 2.21322e+09 117.498 127150 4.08041e+07 2.54768 0 0 0 1.19839e-19 0 3.12099e-29 0 11
182 117.859 2.36856e-27 0 0 2.36856e-27 123.414 9.79441e+10 1.6757e+08 5.39124e+09 2.3227e+09 107.78 126276 0 0 0 0 0 6.57748e-21 0 1.56226e-30 0 11
183 123.414 1.0291e-28 0 0 1.0291e-28 129.23 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 3.14041e-22 0 6.80268e-32 0 11
184 129.23 3.86442e-30 0 0 3.86442e-30 135.321 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 1.29578e-23 0 2.55992e-33 0 11
185 135.321 1.24559e-31 0 0 1.24559e-31 141.698 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 4.58895e-25 0 8.26812e-35 0 11
186 141.698 3.42147e-33 0 0 3.42147e-33 148.376 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 1.38486e-26 0 2.27562e-36 0 11
187 148.376 7.94913e-35 0 0 7.94913e-35 155.369 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 3.53459e-28 0 5.29703e-38 0 11
188 155.369 1.54979e-36 0 0 1.54979e-36 162.691 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 7.56984e-30 0 1.03462e-39 0 11
189 162.691 2.51468e-38 0 0 2.51468e-38 170.358 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 1.34915e-31 0 1.68172e-41 0 11
190 170.358 3.36661e-40 0 0 3.36661e-40 178.387 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 1.98384e-33 0 2.25528e-43 0 11
191 178.387 3.68526e-42 0 0 3.68526e-42 186.794 9.97741e+10 1.6757e+08 5.39124e+09 2.3227e+09 0 0 0 0 0 0 0 2.385e-35 0 2.47276e-45 0 11
