#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
72 0.743642 35.93 1252.86 32.745 3.18508 0.778689 3.11111e+08 3.12206e+09 6.71082e+07 2.33899e+06 873716 401168 4.52607e+07 0.00264739 1.87544e+14 2.71957e+13 2.31519e+12 0 0 105894 3.11332e+06 0.631776 18.5745 0.0175835 0.0148256 12.25 0.151025
73 0.778689 35.682 1214.12 32.497 3.18498 0.815387 3.40641e+08 3.34519e+09 7.32425e+07 2.58502e+06 839805 411022 4.77013e+07 0.00283567 1.86532e+14 2.70488e+13 2.30437e+12 0 0 115283 3.31862e+06 0.627278 18.0572 0.0175797 0.0148726 12.25 0.158142
74 0.815387 35.4233 1175.65 32.2383 3.18495 0.853815 3.7295e+08 3.58211e+09 7.99187e+07 2.85649e+06 807058 421065 5.02639e+07 0.00303745 1.85472e+14 2.68951e+13 2.29309e+12 0 0 125456 3.5344e+06 0.622567 17.5392 0.0175751 0.0149187 12.25 0.165595
75 0.853815 35.1545 1137.47 31.9696 3.18493 0.894054 4.08295e+08 3.83344e+09 8.71822e+07 3.15597e+06 775438 431298 5.29539e+07 0.00325373 1.84368e+14 2.67351e+13 2.28133e+12 0 0 136478 3.76088e+06 0.61767 17.0209 0.0175702 0.0149638 12.25 0.173399
76 0.894054 34.8751 1099.63 31.6901 3.18495 0.936189 4.46957e+08 4.09985e+09 9.50818e+07 3.48627e+06 744909 441721 5.57769e+07 0.00348554 1.83217e+14 2.65681e+13 2.26909e+12 0 0 148410 3.99827e+06 0.612571 16.5031 0.0175647 0.0150079 12.25 0.181571
77 0.936189 34.5844 1062.16 31.3994 3.18503 0.980311 4.89244e+08 4.38201e+09 1.0367e+08 3.85051e+06 715436 452335 5.87384e+07 0.00374342 1.82015e+14 2.63938e+13 2.25634e+12 0 0 161315 4.24674e+06 0.607251 15.9863 0.0175585 0.0150507 12.25 0.190129
78 0.980311 34.2829 1025.1 31.0978 3.18513 1.02651 5.3549e+08 4.6806e+09 1.13002e+08 4.25209e+06 686988 463140 6.18444e+07 0.00402943 1.80764e+14 2.62124e+13 2.24307e+12 0 0 175270 4.5064e+06 0.60173 15.4712 0.0175519 0.0150923 12.25 0.199089
79 1.02651 33.9691 988.483 30.7838 3.18533 1.07489 5.8606e+08 4.9963e+09 1.23139e+08 4.69472e+06 659530 474135 6.51007e+07 0.00433735 1.79457e+14 2.60229e+13 2.22925e+12 0 0 190338 4.77737e+06 0.595962 14.9583 0.0175442 0.0151326 12.25 0.208472
80 1.07489 33.644 952.338 30.4585 3.18555 1.12555 6.4135e+08 5.3298e+09 1.34145e+08 5.18252e+06 633032 485322 6.85136e+07 0.00466885 1.78098e+14 2.58258e+13 2.21488e+12 0 0 206607 5.05969e+06 0.589982 14.4483 0.017536 0.0151714 12.25 0.218297
81 1.12555 33.3063 916.698 30.1204 3.18588 1.17859 7.01794e+08 5.68179e+09 1.4609e+08 5.71997e+06 607464 496698 7.20894e+07 0.0050258 1.7668e+14 2.56202e+13 2.19993e+12 0 0 224147 5.35337e+06 0.58375 13.9419 0.0175267 0.0152088 12.25 0.228585
82 1.17859 32.9565 881.594 29.7702 3.18626 1.23414 7.67863e+08 6.05297e+09 1.59045e+08 6.31198e+06 582795 508264 7.58345e+07 0.00546816 1.75206e+14 2.54064e+13 2.18438e+12 0 0 243052 5.65834e+06 0.577287 13.4395 0.0175166 0.0152445 12.25 0.239358
83 1.23414 32.5936 847.055 29.4068 3.18675 1.2923 8.40071e+08 6.444e+09 1.73091e+08 6.96395e+06 558997 520019 7.97555e+07 0.00599503 1.73669e+14 2.51836e+13 2.16821e+12 0 0 263396 5.97451e+06 0.570561 12.9418 0.0175053 0.0152786 12.25 0.250638
84 1.2923 32.2182 813.11 29.0309 3.18732 1.35321 9.18975e+08 6.85558e+09 1.8831e+08 7.68177e+06 536044 531960 8.38593e+07 0.00657193 1.72072e+14 2.4952e+13 2.15141e+12 0 0 285282 6.3017e+06 0.563595 12.4495 0.0174931 0.0153109 12.25 0.262451
85 1.35321 31.8291 779.784 28.6411 3.18803 1.41698 1.00518e+09 7.28838e+09 2.04792e+08 8.4719e+06 513906 544087 8.81526e+07 0.00720353 1.70408e+14 2.47108e+13 2.13396e+12 0 0 308783 6.63968e+06 0.556349 11.963 0.0174793 0.0153414 12.25 0.274819
86 1.41698 31.427 747.102 28.2382 3.18884 1.48376 1.09936e+09 7.74304e+09 2.22629e+08 9.34141e+06 492560 556398 9.26425e+07 0.00789493 1.68681e+14 2.44603e+13 2.11584e+12 0 0 334011 6.98813e+06 0.548851 11.483 0.0174643 0.01537 12.25 0.287771
87 1.48376 31.0112 715.086 27.8214 3.1898 1.55369 1.20222e+09 8.2202e+09 2.41923e+08 1.0298e+07 471979 568890 9.73361e+07 0.008793 1.66884e+14 2.41998e+13 2.09703e+12 0 0 361047 7.34667e+06 0.541075 11.0099 0.0174477 0.0153966 12.25 0.301334
88 1.55369 30.5813 683.757 27.3903 3.19095 1.62691 1.31454e+09 8.72047e+09 2.62778e+08 1.13502e+07 452140 581560 1.02241e+08 0.00993633 1.65016e+14 2.39289e+13 2.07752e+12 0 0 389977 7.71483e+06 0.533007 10.5443 0.0174292 0.0154212 12.25 0.315535
89 1.62691 30.1374 653.137 26.9451 3.1923 1.70358 1.43718e+09 9.24445e+09 2.85305e+08 1.25072e+07 433018 594406 1.03078e+08 0.0112241 1.63076e+14 2.36475e+13 2.05727e+12 0 0 420900 8.09207e+06 0.524654 10.0868 0.0174087 0.0154436 12.25 0.330406
90 1.70358 29.6796 623.241 26.4857 3.19385 1.78387 1.57106e+09 9.79268e+09 3.09621e+08 1.3779e+07 414590 607424 1.00352e+08 0.0126739 1.61061e+14 2.33554e+13 2.03629e+12 0 0 453907 8.47775e+06 0.516012 9.63771 0.0173861 0.0154638 12.25 0.345977
91 1.78387 29.2077 594.088 26.012 3.19563 1.86794 1.71717e+09 1.03657e+10 3.3585e+08 1.51768e+07 396835 620610 9.77076e+07 0.0143053 1.58972e+14 2.30524e+13 2.01454e+12 0 0 489083 8.87114e+06 0.507079 9.19756 0.0173612 0.0154818 12.25 0.362283
92 1.86794 28.7218 565.69 25.5241 3.19767 1.95598 1.87661e+09 1.09639e+10 3.64118e+08 1.67124e+07 379730 633961 9.5287e+07 0.016116 1.56805e+14 2.27381e+13 1.99202e+12 0 0 526513 9.27142e+06 0.497854 8.76677 0.0173337 0.0154975 12.25 0.379356
93 1.95598 28.222 538.06 25.022 3.19998 2.04816 2.05054e+09 1.15879e+10 3.94561e+08 1.83991e+07 363256 647472 9.319e+07 0.0180992 1.5456e+14 2.24126e+13 1.96871e+12 0 0 566275 9.67767e+06 0.488338 8.34573 0.0173035 0.0155108 12.25 0.397235
94 2.04816 27.7084 511.209 24.5058 3.2026 2.14469 2.24025e+09 1.22379e+10 4.27319e+08 2.0251e+07 347391 661137 9.11468e+07 0.0203185 1.52235e+14 2.20756e+13 1.94459e+12 0 0 608441 1.00889e+07 0.478533 7.9348 0.0172703 0.0155216 12.25 0.415956
95 2.14469 27.1814 485.146 23.9759 3.20555 2.24576 2.44711e+09 1.29142e+10 4.62538e+08 2.22839e+07 332115 674951 8.91555e+07 0.0228011 1.49831e+14 2.17269e+13 1.91965e+12 0 0 653075 1.05039e+07 0.468443 7.53433 0.0172339 0.01553 12.25 0.435559
96 2.24576 26.6413 459.878 23.4324 3.20885 2.3516 2.67263e+09 1.36172e+10 5.00368e+08 2.45146e+07 317411 688908 8.72152e+07 0.0255768 1.47346e+14 2.13666e+13 1.89388e+12 0 0 700230 1.09216e+07 0.458073 7.14461 0.0171941 0.0155359 12.25 0.456087
97 2.3516 26.0884 435.411 22.8758 3.21253 2.46243 2.91842e+09 1.4347e+10 5.40965e+08 2.69615e+07 303260 703001 8.53249e+07 0.0286784 1.4478e+14 2.09945e+13 1.86726e+12 0 0 749951 1.13405e+07 0.447431 6.76592 0.0171506 0.0155392 12.25 0.477581
98 2.46243 25.5228 411.747 22.3061 3.21668 2.57848 3.18624e+09 1.51037e+10 5.84491e+08 2.96449e+07 289643 717224 8.49359e+07 0.0315927 1.42131e+14 2.06104e+13 1.8398e+12 0 0 802234 1.17594e+07 0.43651 6.39852 0.0171028 0.0155399 12.25 0.500089
99 2.57848 24.9453 388.89 21.7239 3.22134 2.7 3.47797e+09 1.58874e+10 6.31109e+08 3.25865e+07 276544 731568 8.51085e+07 0.0345626 1.394e+14 2.02143e+13 1.81146e+12 0 0 857091 1.21767e+07 0.425324 6.04259 0.0170503 0.015538 12.25 0.523658
100 2.7 24.3564 366.839 21.1299 3.22653 2.82725 3.79567e+09 1.6698e+10 6.80988e+08 3.581e+07 263945 746027 8.52652e+07 0.0378057 1.36586e+14 1.98063e+13 1.78227e+12 0 0 914509 1.25908e+07 0.413886 5.69831 0.0169929 0.0155335 12.25 0.548337
101 2.82725 23.7572 345.593 20.525 3.23228 2.96049 4.14154e+09 1.75352e+10 7.343e+08 3.93412e+07 251830 760591 8.54063e+07 0.041346 1.33693e+14 1.93867e+13 1.7522e+12 0 0 974472 1.3e+07 0.402219 5.36582 0.0169304 0.0155264 12.25 0.574179
102 2.96049 23.1484 325.149 19.9097 3.23866 3.10001 4.51796e+09 1.8399e+10 7.91221e+08 4.3208e+07 240184 775250 8.55305e+07 0.0452104 1.3072e+14 1.89557e+13 1.72125e+12 0 0 1.03691e+06 1.34025e+07 0.390334 5.04522 0.0168622 0.0155167 12.25 0.601239
103 3.10001 22.5311 305.501 19.2855 3.24565 3.24611 4.9275e+09 1.92888e+10 8.51928e+08 4.74409e+07 228991 789996 8.56383e+07 0.0494272 1.27672e+14 1.85136e+13 1.68944e+12 0 0 1.1018e+06 1.37965e+07 0.378263 4.73657 0.0167885 0.0155043 12.25 0.629575
104 3.24611 21.9065 286.645 18.6532 3.25331 3.3991 5.37292e+09 2.02043e+10 9.16602e+08 5.20726e+07 218236 804817 8.6227e+07 0.0537155 1.24549e+14 1.80608e+13 1.65675e+12 0 0 1.16902e+06 1.41801e+07 0.366029 4.4399 0.0167087 0.0154892 12.25 0.659246
105 3.3991 21.275 268.571 18.0132 3.26189 3.55929 5.85721e+09 2.11448e+10 9.85421e+08 5.71388e+07 207906 819704 8.69352e+07 0.0582755 1.21351e+14 1.7597e+13 1.6232e+12 0 0 1.23833e+06 1.45513e+07 0.353615 4.15523 0.0166211 0.0154716 12.25 0.690315
106 3.55929 20.6375 251.271 17.3659 3.27165 3.72704 6.38355e+09 2.21097e+10 1.05856e+09 6.2678e+07 197985 834643 8.76211e+07 0.0632178 1.18075e+14 1.7122e+13 1.5888e+12 0 0 1.30942e+06 1.49082e+07 0.341014 3.88257 0.016524 0.0154517 12.25 0.722849
107 3.72704 19.9968 234.735 16.7145 3.28226 3.90269 6.9554e+09 2.3098e+10 1.13621e+09 6.87319e+07 188461 849624 8.82837e+07 0.0685735 1.14737e+14 1.6638e+13 1.55356e+12 0 0 1.38238e+06 1.52486e+07 0.328338 3.6218 0.0164196 0.0154293 12.25 0.756916
108 3.90269 19.3544 218.952 16.0606 3.2938 4.08662 7.57644e+09 2.41087e+10 1.21856e+09 7.53456e+07 179320 864633 8.89214e+07 0.0743769 1.11342e+14 1.61456e+13 1.5175e+12 0 0 1.45703e+06 1.55705e+07 0.315618 3.37285 0.0163073 0.0154045 12.25 0.792588
109 4.08662 18.7121 203.909 15.4059 3.30625 4.27921 8.25063e+09 2.51409e+10 1.30578e+09 8.25678e+07 170550 879658 8.95333e+07 0.0806645 1.07896e+14 1.56459e+13 1.48063e+12 0 0 1.53322e+06 1.58719e+07 0.302899 3.1356 0.0161873 0.0153775 12.25 0.829941
110 4.27921 18.0719 189.593 14.7523 3.31958 4.48088 8.98222e+09 2.61932e+10 1.39807e+09 9.0451e+07 162138 894683 9.02365e+07 0.0873612 1.04408e+14 1.51401e+13 1.44298e+12 0 0 1.61083e+06 1.61505e+07 0.290231 2.90991 0.0160598 0.0153482 12.25 0.869055
111 4.48088 17.4353 175.987 14.1015 3.33384 4.69206 9.77575e+09 2.72642e+10 1.49563e+09 9.90518e+07 154073 909696 9.10957e+07 0.0944153 1.00884e+14 1.46292e+13 1.40459e+12 0 0 1.68967e+06 1.64044e+07 0.277648 2.69559 0.0159245 0.015317 12.25 0.910013
112 4.69206 16.8046 163.076 13.4557 3.34891 4.91319 1.06361e+10 2.83523e+10 1.59865e+09 1.08431e+08 146342 924679 9.19248e+07 0.102035 9.73357e+13 1.41146e+13 1.36548e+12 0 0 1.7697e+06 1.66316e+07 0.265212 2.49245 0.0157821 0.015284 12.25 0.9529
113 4.91319 16.1815 150.845 12.8167 3.36477 5.14474 1.15684e+10 2.9456e+10 1.70735e+09 1.18655e+08 138934 939619 9.27207e+07 0.110267 9.37711e+13 1.35977e+13 1.32569e+12 0 0 1.85081e+06 1.68304e+07 0.252962 2.30031 0.0156328 0.0152495 12.25 0.997809
114 5.14474 15.568 139.275 12.1867 3.3813 5.38721 1.25783e+10 3.05733e+10 1.82193e+09 1.29795e+08 131839 954498 9.34821e+07 0.11916 9.02014e+13 1.308e+13 1.28527e+12 0 0 1.93301e+06 1.69991e+07 0.240951 2.11894 0.0154773 0.0152141 12.25 1.04483
115 5.38721 14.9659 128.346 11.5674 3.39846 5.6411 1.36715e+10 3.17023e+10 1.94263e+09 1.41925e+08 125045 969300 9.42074e+07 0.128765 8.66374e+13 1.25632e+13 1.24427e+12 0 0 2.0163e+06 1.71366e+07 0.229218 1.94813 0.0153161 0.0151787 12.25 1.09408
116 5.6411 14.3777 118.038 10.9606 3.41708 5.90696 1.48545e+10 3.28408e+10 2.0697e+09 1.55129e+08 118544 984007 9.48947e+07 0.13914 8.30855e+13 1.20482e+13 1.20274e+12 0 0 2.10009e+06 1.72452e+07 0.217736 1.78798 0.0151441 0.0151476 12.25 1.14564
117 5.90696 13.8058 108.333 10.3691 3.43672 6.18534 1.61339e+10 3.39865e+10 2.20343e+09 1.69493e+08 112323 998601 9.55416e+07 0.150346 7.95657e+13 1.15378e+13 1.16073e+12 0 0 2.18489e+06 1.73266e+07 0.206596 1.63835 0.0149644 0.0151233 12.25 1.19963
118 6.18534 13.2487 99.2291 9.79532 3.45333 6.47685 1.75168e+10 3.51371e+10 2.34409e+09 1.85112e+08 106374 1.01307e+06 9.64518e+07 0.161936 7.61048e+13 1.10359e+13 1.11831e+12 0 0 2.27374e+06 1.73696e+07 0.19608 1.4979 0.0148 0.0150954 12.25 1.25617
119 6.47685 12.7055 90.7042 9.23857 3.46696 6.78209 1.90108e+10 3.62904e+10 2.49197e+09 2.02087e+08 100688 1.02738e+06 9.72877e+07 0.174476 7.26989e+13 1.0542e+13 1.07556e+12 0 0 2.3666e+06 1.73728e+07 0.186131 1.36635 0.0146496 0.0150638 12.25 1.31537
120 6.78209 12.176 82.7362 8.69833 3.47766 7.10172 2.06237e+10 3.74439e+10 2.64732e+09 2.20524e+08 95254.6 1.04153e+06 9.80752e+07 0.187993 6.93454e+13 1.00557e+13 1.03254e+12 0 0 2.46341e+06 1.73344e+07 0.176698 1.24338 0.014512 0.0150282 12.25 1.37736
121 7.10172 11.6598 75.3006 8.17433 3.4855 7.43642 2.23641e+10 3.85949e+10 2.81044e+09 2.4054e+08 90065.4 1.05548e+06 9.88117e+07 0.202565 6.60429e+13 9.57683e+12 9.89339e+11 0 0 2.56414e+06 1.72526e+07 0.167739 1.12862 0.0143861 0.0149882 12.25 1.44227
122 7.43642 11.157 68.3751 7.66644 3.49053 7.78689 2.42408e+10 3.9741e+10 2.98158e+09 2.62257e+08 85111.8 1.06923e+06 9.94947e+07 0.218276 6.27908e+13 9.10525e+12 9.46037e+11 0 0 2.66875e+06 1.71261e+07 0.159221 1.02177 0.014271 0.0149436 12.25 1.51025
123 7.78689 10.6675 61.937 7.17468 3.49281 8.15387 2.62632e+10 4.08793e+10 3.16104e+09 2.85807e+08 80385.2 1.08275e+06 1.00122e+08 0.235212 5.95898e+13 8.64108e+12 9.02723e+11 0 0 2.77722e+06 1.69536e+07 0.151114 0.922479 0.0141658 0.0148938 12.25 1.58142
124 8.15387 10.1916 55.9636 6.69917 3.49238 8.53815 2.84412e+10 4.20071e+10 3.3491e+09 3.1133e+08 75877.5 1.09603e+06 1.00692e+08 0.253473 5.64413e+13 8.18451e+12 8.59493e+11 0 0 2.88957e+06 1.67341e+07 0.143393 0.830417 0.0140697 0.0148385 12.25 1.65595
125 8.53815 9.72941 50.4353 6.2401 3.48931 8.94054 3.07853e+10 4.31214e+10 3.54604e+09 3.38975e+08 71580.8 1.10903e+06 1.01202e+08 0.273162 5.33473e+13 7.73585e+12 8.16442e+11 0 0 3.00583e+06 1.64675e+07 0.136037 0.745284 0.0139821 0.014777 12.25 1.73399
126 8.94054 9.2814 45.3285 5.79775 3.48365 9.36189 3.33062e+10 4.42196e+10 3.75216e+09 3.689e+08 67487.3 1.12174e+06 1.01651e+08 0.294393 5.03106e+13 7.29551e+12 7.73672e+11 0 0 3.12609e+06 1.61529e+07 0.129031 0.666721 0.0139022 0.0147086 12.25 1.81571
127 9.36189 8.84785 40.6218 5.3724 3.47545 9.80311 3.60155e+10 4.52988e+10 3.96777e+09 4.01274e+08 63589.6 1.13415e+06 1.02809e+08 0.3149 4.73347e+13 6.86397e+12 7.31285e+11 0 0 3.25047e+06 1.579e+07 0.12236 0.594396 0.0138294 0.0146324 12.25 1.90129
128 9.80311 8.42916 36.2941 4.96437 3.46479 10.2651 3.8925e+10 4.63559e+10 4.19321e+09 4.36277e+08 59880.2 1.14622e+06 1.03788e+08 0.337251 4.44232e+13 6.44177e+12 6.89388e+11 0 0 3.37915e+06 1.53788e+07 0.116012 0.527979 0.0137631 0.0145472 12.25 1.99089
129 10.2651 8.02569 32.3245 4.57393 3.45176 10.7489 4.20473e+10 4.73883e+10 4.42884e+09 4.74097e+08 56352.2 1.15794e+06 1.0468e+08 0.361294 4.15802e+13 6.02951e+12 6.48086e+11 0 0 3.51236e+06 1.49194e+07 0.109975 0.467136 0.0137028 0.0144514 12.25 2.08472
130 10.7489 7.63783 28.6929 4.20134 3.43649 11.2555 4.53952e+10 4.83931e+10 4.67504e+09 5.14937e+08 52998.6 1.16929e+06 1.05483e+08 0.387166 3.88096e+13 5.62776e+12 6.07488e+11 0 0 3.65037e+06 1.44116e+07 0.104239 0.411533 0.0136477 0.0143427 12.25 2.18297
131 11.2555 7.26591 25.3796 3.8467 3.41921 11.7859 4.89823e+10 4.93676e+10 4.93223e+09 5.59008e+08 49812.7 1.18025e+06 1.06193e+08 0.415012 3.61146e+13 5.23695e+12 5.67699e+11 0 0 3.79338e+06 1.38545e+07 0.0987915 0.360815 0.0135966 0.0142167 12.25 2.28585
132 11.7859 6.91013 22.3639 3.50985 3.40029 12.3414 5.28226e+10 5.03092e+10 5.2009e+09 6.06536e+08 46787.9 1.19079e+06 1.06805e+08 0.444997 3.34959e+13 4.85721e+12 5.28826e+11 0 0 3.94139e+06 1.32471e+07 0.0936145 0.314641 0.0135474 0.0140691 12.25 2.39358
133 12.3414 6.57 19.6266 3.18981 3.38019 12.923 5.69305e+10 5.12152e+10 5.48153e+09 6.57758e+08 43917.9 1.2009e+06 1.07318e+08 0.477295 3.09468e+13 4.48757e+12 4.9097e+11 0 0 4.09373e+06 1.25887e+07 0.0886772 0.272693 0.0134973 0.013894 12.25 2.50638
134 12.923 6.24293 17.15 2.88409 3.35884 13.5321 6.1321e+10 5.20833e+10 5.77455e+09 7.12925e+08 41196.7 1.21056e+06 1.07728e+08 0.512095 2.84472e+13 4.12511e+12 4.54231e+11 0 0 4.2488e+06 1.18829e+07 0.0839382 0.234755 0.0134453 0.0136883 12.25 2.62451
135 13.5321 5.92006 14.9207 2.58663 3.33343 14.1698 6.60096e+10 5.29115e+10 6.07988e+09 7.723e+08 38618 1.21975e+06 1.08033e+08 0.549604 2.59463e+13 3.76246e+12 4.18704e+11 0 0 4.40366e+06 1.11338e+07 0.0793428 0.200602 0.0134024 0.0134445 12.25 2.74819
136 14.1698 5.58347 12.9289 2.2907 3.29276 14.8376 7.1012e+10 5.36983e+10 6.39628e+09 8.36161e+08 36176.2 1.22846e+06 1.0823e+08 0.590051 2.33983e+13 3.39298e+12 3.84477e+11 0 0 4.56104e+06 1.0354e+07 0.0749476 0.170139 0.0134231 0.0131596 12.25 2.87771
137 14.8376 5.20384 11.1702 1.9946 3.20924 15.5369 7.63445e+10 5.44436e+10 6.72005e+09 9.048e+08 33865.4 1.23666e+06 1.08319e+08 0.633675 2.08299e+13 3.02053e+12 3.51632e+11 0 0 4.74353e+06 9.55036e+06 0.0710879 0.143124 0.0136607 0.012813 12.25 3.01334
138 15.5369 4.77085 9.63628 1.72548 3.04538 16.2691 8.20238e+10 5.51487e+10 7.04568e+09 9.78524e+08 31680.4 1.24434e+06 1.08298e+08 0.680745 1.85805e+13 2.69435e+12 3.20242e+11 0 0 5.02596e+06 8.71946e+06 0.068693 0.119174 0.0143985 0.0123673 12.25 3.15535
139 16.2691 4.33073 8.31533 1.57907 2.75166 17.0358 8.80667e+10 5.58158e+10 7.36982e+09 1.05765e+09 29615.6 1.25149e+06 1.08166e+08 0.731549 1.78207e+13 2.58417e+12 2.90372e+11 0 0 5.66734e+06 7.77537e+06 0.0706435 0.0969203 0.0163122 0.0116556 12.25 3.30406
140 17.0358 4.39302 7.06301 1.90376 2.48926 17.8387 9.44906e+10 5.64371e+10 7.73319e+09 1.14252e+09 27665.9 1.25808e+06 1.07923e+08 0.786405 2.22976e+13 3.23336e+12 2.62075e+11 0 0 7.37292e+06 6.42146e+06 0.0838172 0.0730008 0.0190796 0.0103356 12.25 3.45977
141 17.8387 6.92113 5.29326 3.97794 2.94319 18.6794 1.01313e+11 5.69476e+10 8.37804e+09 1.23349e+09 25826.2 1.26411e+06 1.07421e+08 0.846808 4.18131e+13 6.06329e+12 2.35396e+11 0 0 1.1128e+07 3.81643e+06 0.115374 0.0395686 0.0166699 0.00747527 12.25 3.62283
142 18.6794 15.9256 1.71898 8.56885 7.35675 19.5598 1.08551e+11 5.71294e+10 1.004e+10 1.33092e+09 24091.6 1.26957e+06 1.06864e+08 0.911695 6.36648e+13 9.23199e+12 2.10366e+11 0 0 9.09243e+06 514141 0.0859753 0.00486156 0.00539856 0.00282817 12.25 3.79356
143 19.5598 18.7415 0.22803 0 18.7415 20.4816 1.16224e+11 5.71558e+10 1.21916e+10 1.43519e+09 22457.5 1.27444e+06 1.06208e+08 0.981789 0 0 1.87004e+11 0 0 2.87921e+06 0 0.0248294 0 0.00132483 0 12.25 3.97235
144 20.4816 15.7533 0 0 15.7533 21.4469 1.24348e+11 5.71558e+10 1.41736e+10 1.54671e+09 20919 1.27872e+06 1.05455e+08 1.05753 0 0 1.65317e+11 0 0 2.6646e+06 0 0.0209568 0 0.00133031 0 12.25 4.15956
145 21.4469 13.1672 0 0 13.1672 22.4576 1.32943e+11 5.71558e+10 1.5989e+10 1.6659e+09 19471.9 1.28239e+06 1.04606e+08 1.13938 0 0 1.45298e+11 0 0 2.45173e+06 0 0.017586 0 0.00133559 0 12.25 4.35559
146 22.4576 10.9409 0 0 10.9409 23.516 1.42025e+11 5.71558e+10 1.76421e+10 1.79318e+09 18111.8 1.28545e+06 1.03664e+08 1.22787 0 0 1.26929e+11 0 0 2.24226e+06 0 0.0146683 0 0.00134069 0 12.25 4.56087
147 23.516 9.03504 0 0 9.03504 24.6243 1.51614e+11 5.71558e+10 1.9138e+10 1.92902e+09 16834.5 1.28789e+06 1.0263e+08 1.32354 0 0 1.10178e+11 0 0 2.03775e+06 0 0.0121575 0 0.0013456 0 12.25 4.77581
148 24.6243 7.41308 0 0 7.41308 25.7848 1.61725e+11 5.71558e+10 2.04829e+10 2.07387e+09 15635.8 1.28971e+06 1.01509e+08 1.42702 0 0 9.50018e+10 0 0 1.83968e+06 0 0.0100101 0 0.00135032 0 12.25 5.00089
149 25.7848 6.04122 0 0 6.04122 27 1.72378e+11 5.71558e+10 2.16839e+10 2.22824e+09 14512 1.29091e+06 1.00303e+08 1.53897 0 0 8.13459e+10 0 0 1.64942e+06 0 0.0081851 0 0.00135487 0 12.25 5.23658
150 27 4.88841 0 0 4.88841 28.2725 1.8359e+11 5.71558e+10 2.27488e+10 2.39261e+09 13459.2 1.29149e+06 9.90154e+07 1.66009 0 0 6.91455e+10 0 0 1.46816e+06 0 0.00664459 0 0.00135925 0 12.25 5.48337
151 28.2725 3.92628 0 0 3.92628 29.6049 1.95376e+11 5.71558e+10 2.36859e+10 2.56752e+09 12473.7 1.29145e+06 9.76502e+07 1.79118 0 0 5.83265e+10 0 0 1.29697e+06 0 0.00535333 0 0.00136346 0 12.25 5.74179
152 29.6049 3.12903 0 0 3.12903 31.0001 2.07755e+11 5.71558e+10 2.45041e+10 2.75351e+09 11552.1 1.29079e+06 9.62115e+07 1.93308 0 0 4.88073e+10 0 0 1.1367e+06 0 0.00427897 0 0.00136751 0 12.25 6.01239
153 31.0001 2.47338 0 0 2.47338 32.4611 2.20741e+11 5.71558e+10 2.52128e+10 2.95113e+09 10691 1.28951e+06 9.47035e+07 2.08673 0 0 4.05002e+10 0 0 988006 0 0.00339198 0 0.00137139 0 12.25 6.29575
154 32.4611 1.93845 0 0 1.93845 33.991 2.3435e+11 5.71558e+10 2.58212e+10 3.16096e+09 9886.94 1.28762e+06 9.31308e+07 2.25312 0 0 3.33128e+10 0 0 851342 0 0.00266562 0 0.00137513 0 12.25 6.59246
155 33.991 1.50565 0 0 1.50565 35.5929 2.48597e+11 5.71558e+10 2.6339e+10 3.38361e+09 9136.94 1.28513e+06 9.1498e+07 2.43335 0 0 2.71498e+10 0 0 726947 0 0.00207585 0 0.00137871 0 12.25 6.90315
156 35.5929 1.15854 0 0 1.15854 37.2704 2.63496e+11 5.71558e+10 2.67754e+10 3.61968e+09 8437.93 1.28205e+06 8.98101e+07 2.62861 0 0 2.19146e+10 0 0 614851 0 0.00160126 0 0.00138214 0 12.25 7.22849
157 37.2704 0.88271 0 0 0.88271 39.0269 2.7906e+11 5.71558e+10 2.71397e+10 3.86983e+09 7787.01 1.27838e+06 8.80721e+07 2.84019 0 0 1.75113e+10 0 0 514885 0 0.00122294 0 0.00138543 0 12.25 7.56916
158 39.0269 0.665641 0 0 0.665641 40.8662 2.95302e+11 5.71558e+10 2.74406e+10 4.13469e+09 7181.39 1.27414e+06 8.6289e+07 3.06951 0 0 1.38455e+10 0 0 426698 0 0.000924302 0 0.00138859 0 12.25 7.92588
159 40.8662 0.496548 0 0 0.496548 42.7921 3.12233e+11 5.71558e+10 2.76865e+10 4.41496e+09 6618.41 1.26935e+06 8.44661e+07 3.31808 0 0 1.08267e+10 0 0 349772 0 0.000691001 0 0.00139161 0 12.25 8.29941
160 42.7921 0.366231 0 0 0.366231 44.8088 3.29865e+11 5.71558e+10 2.78851e+10 4.71132e+09 6095.52 1.26402e+06 8.26085e+07 3.58758 0 0 8.36846e+09 0 0 283453 0 0.00051071 0 0.0013945 0 12.25 8.69055
161 44.8088 0.266922 0 0 0.266922 46.9206 3.48208e+11 5.71558e+10 2.80436e+10 5.0245e+09 5610.28 1.25816e+06 8.07557e+07 3.87817 0 0 6.39035e+09 0 0 226971 0 0.000372962 0 0.00139727 0 12.25 9.10013
